pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
0.103171,0.068324,0.038506,0.108901,0.070117,0.036203,0.085254,0.104057,0.029525,0.088941,0.108802,0.028409
0.102779,0.068353,0.038814,0.108431,0.070411,0.036678,0.085253,0.104055,0.029528,0.088943,0.108799,0.028411
0.102347,0.068315,0.039135,0.107986,0.070866,0.037167,0.085255,0.104056,0.029527,0.08894,0.108803,0.028409
0.101937,0.068375,0.039402,0.107511,0.07128,0.037722,0.085253,0.104055,0.029527,0.088941,0.108803,0.02841
0.101641,0.068358,0.039784,0.106935,0.071709,0.038213,0.085256,0.104055,0.029525,0.088942,0.1088,0.028411
0.101342,0.068361,0.040098,0.106378,0.072033,0.038687,0.085253,0.104055,0.029529,0.088943,0.108802,0.02841
0.101014,0.068357,0.040293,0.105793,0.072426,0.039211,0.085254,0.104049,0.029528,0.088944,0.108802,0.02841
0.100697,0.068249,0.040495,0.105208,0.072666,0.039602,0.085252,0.104055,0.029524,0.088942,0.108802,0.02841
0.100326,0.068114,0.040785,0.104648,0.072899,0.040038,0.085253,0.104055,0.029527,0.088943,0.108804,0.028407
0.099936,0.068171,0.041191,0.104099,0.073054,0.040466,0.085254,0.104054,0.029526,0.088942,0.108802,0.028411
0.099684,0.068212,0.041484,0.103536,0.073276,0.040939,0.085253,0.104054,0.029528,0.088945,0.108802,0.028409
0.099466,0.068138,0.041656,0.102968,0.073599,0.041406,0.085256,0.104054,0.029528,0.088945,0.108802,0.028408
0.09926,0.067976,0.041955,0.102424,0.073756,0.041737,0.085256,0.104055,0.029526,0.088943,0.108803,0.028408
0.099015,0.067878,0.042232,0.101861,0.07375,0.042061,0.085254,0.104056,0.02953,0.088944,0.108802,0.02841
0.098659,0.067903,0.04235,0.101287,0.073828,0.042045,0.085257,0.104055,0.029528,0.088941,0.108802,0.028411
0.098393,0.067906,0.042668,0.100696,0.073896,0.042361,0.085254,0.104054,0.029528,0.088945,0.108803,0.02841
0.098082,0.067798,0.042935,0.100151,0.073938,0.042756,0.085255,0.104054,0.029528,0.088945,0.108801,0.02841
0.097907,0.067693,0.043193,0.099471,0.073966,0.043224,0.085258,0.104054,0.029527,0.088945,0.108802,0.02841
0.097712,0.06761,0.043593,0.098803,0.073926,0.043511,0.085252,0.104055,0.029528,0.088941,0.108802,0.02841
0.097476,0.067477,0.043894,0.098408,0.073897,0.04384,0.085253,0.104054,0.029533,0.088941,0.108802,0.028411
0.097217,0.067427,0.044153,0.097782,0.073784,0.043978,0.085256,0.104053,0.02953,0.088944,0.108802,0.028413
0.096937,0.067378,0.044599,0.097279,0.073683,0.044203,0.085255,0.104053,0.029528,0.088944,0.108802,0.028411
0.096659,0.067324,0.045047,0.096578,0.073572,0.04431,0.085253,0.104054,0.02953,0.088942,0.108803,0.02841
0.096627,0.067257,0.045361,0.096185,0.073595,0.044385,0.085241,0.104112,0.029538,0.088943,0.108802,0.02841
0.096263,0.067146,0.0456,0.095729,0.073556,0.044623,0.085242,0.104132,0.029542,0.088942,0.108801,0.02841
0.09599,0.067117,0.045978,0.095311,0.073417,0.044925,0.085245,0.104142,0.029542,0.088944,0.108799,0.028413
0.096359,0.06704,0.046838,0.094849,0.073133,0.045183,0.085253,0.104148,0.029546,0.088945,0.1088,0.028412
0.096173,0.067034,0.047215,0.094386,0.072913,0.04535,0.08527,0.104175,0.02955,0.088947,0.108802,0.02841
0.095904,0.067032,0.047562,0.093887,0.07278,0.045342,0.085284,0.104118,0.029542,0.088944,0.108803,0.028411
0.09558,0.067058,0.047928,0.09342,0.072527,0.045498,0.085269,0.10418,0.02956,0.088943,0.108803,0.028415
0.09532,0.066975,0.048305,0.093042,0.072339,0.045639,0.08526,0.104152,0.02956,0.088939,0.108804,0.02843
0.095037,0.066872,0.048531,0.092407,0.072132,0.04573,0.085259,0.104141,0.029587,0.088936,0.108797,0.028453
0.09476,0.066786,0.048816,0.092116,0.071975,0.045894,0.085252,0.104078,0.029649,0.088933,0.108794,0.02848
0.094435,0.066754,0.049217,0.091761,0.071727,0.046114,0.085213,0.10401,0.029755,0.088914,0.108778,0.028549
0.094203,0.066772,0.049516,0.09138,0.071522,0.046183,0.08517,0.103943,0.029906,0.088876,0.108781,0.02866
0.093888,0.066846,0.049821,0.091076,0.071321,0.046308,0.085022,0.103831,0.030049,0.088712,0.108645,0.028759
0.093644,0.066798,0.050233,0.090718,0.071161,0.046406,0.084895,0.103657,0.030231,0.088542,0.108503,0.028907
0.093294,0.066702,0.050552,0.09035,0.070999,0.046549,0.084786,0.103601,0.030413,0.088396,0.10842,0.029101
0.092911,0.066618,0.050886,0.089984,0.070842,0.046704,0.084754,0.103487,0.030601,0.088221,0.108252,0.029204
0.092545,0.066559,0.051225,0.089638,0.070683,0.046865,0.084668,0.10328,0.030708,0.088181,0.108119,0.02936
0.092212,0.066385,0.051567,0.089437,0.070516,0.046908,0.084586,0.103079,0.0308,0.08806,0.107968,0.029513
0.091852,0.066198,0.05181,0.089103,0.070257,0.047063,0.084565,0.102924,0.030909,0.08797,0.107902,0.029781
0.091465,0.066165,0.052061,0.088739,0.070103,0.04729,0.084419,0.102766,0.031032,0.087768,0.107769,0.029973
0.091139,0.066003,0.05236,0.088387,0.069943,0.047516,0.084335,0.102677,0.0312,0.087653,0.107651,0.030176
0.0908,0.065895,0.052666,0.088068,0.069847,0.047734,0.084358,0.102562,0.031428,0.087491,0.107527,0.03038
0.090424,0.065899,0.052918,0.087795,0.069675,0.0479,0.084308,0.102301,0.031693,0.087378,0.107371,0.030554
0.090066,0.065722,0.053184,0.087472,0.069542,0.04809,0.084253,0.102121,0.031758,0.087333,0.107134,0.030667
0.089719,0.065442,0.053404,0.087222,0.069385,0.048308,0.084254,0.101879,0.032031,0.087113,0.107004,0.03084
0.089258,0.06529,0.053713,0.086962,0.069215,0.048467,0.084259,0.101583,0.032248,0.086848,0.106707,0.031028
0.088789,0.065081,0.053887,0.086805,0.069065,0.048731,0.084232,0.101377,0.032417,0.086532,0.106472,0.031257
0.08833,0.064796,0.054103,0.08658,0.068781,0.048852,0.084157,0.101117,0.032571,0.086261,0.106287,0.031356
0.087961,0.06441,0.054262,0.08624,0.068612,0.049111,0.084236,0.100854,0.032734,0.086093,0.106073,0.031454
0.087599,0.064228,0.054511,0.085962,0.068397,0.049204,0.084169,0.100575,0.032948,0.085856,0.105908,0.031626
0.087196,0.06412,0.054754,0.085565,0.068161,0.049484,0.084156,0.100299,0.033194,0.08574,0.105831,0.031685
0.086787,0.063897,0.05492,0.085329,0.067992,0.049596,0.084195,0.100038,0.033432,0.085627,0.105665,0.031913
0.086359,0.063737,0.055115,0.085498,0.067786,0.04974,0.084118,0.099791,0.033561,0.085291,0.105392,0.032071
0.086009,0.063455,0.05521,0.085209,0.067619,0.049995,0.084016,0.099511,0.033786,0.085079,0.105164,0.032221
0.085529,0.063048,0.055327,0.084957,0.067378,0.050186,0.083837,0.099244,0.033967,0.08499,0.10495,0.032349
0.085094,0.06266,0.055394,0.084754,0.06703,0.050356,0.083628,0.098989,0.034161,0.084797,0.104799,0.03256
0.084721,0.062273,0.055443,0.084551,0.066734,0.050469,0.083526,0.098814,0.034269,0.084676,0.10454,0.032759
0.084284,0.062096,0.055522,0.084286,0.066405,0.050633,0.08336,0.098626,0.034434,0.084618,0.104162,0.032866
0.083915,0.061694,0.055617,0.084111,0.066188,0.050792,0.083223,0.098319,0.034611,0.084468,0.103913,0.03304
0.083546,0.061269,0.055731,0.083838,0.065939,0.050916,0.08314,0.098104,0.034723,0.08427,0.103703,0.03314
0.083125,0.061015,0.055801,0.083583,0.065671,0.051103,0.083004,0.097887,0.034916,0.084045,0.103416,0.033287
0.082611,0.060571,0.055843,0.083299,0.065367,0.051269,0.082873,0.09765,0.035057,0.083871,0.103187,0.033438
0.082203,0.060308,0.055903,0.083028,0.065063,0.051417,0.082781,0.097361,0.035227,0.083743,0.102909,0.033554
0.08171,0.059959,0.055966,0.082735,0.064857,0.051571,0.082651,0.097103,0.035389,0.083608,0.102598,0.033695
0.081396,0.059647,0.056021,0.082566,0.064697,0.051749,0.082506,0.096775,0.035548,0.083437,0.102249,0.03385
0.081073,0.059259,0.056002,0.082314,0.064347,0.051915,0.082407,0.096491,0.035711,0.083271,0.101916,0.03399
0.080732,0.058758,0.056073,0.082006,0.063951,0.05203,0.08228,0.096216,0.03588,0.083119,0.101629,0.034124
0.080553,0.058414,0.056121,0.081721,0.063589,0.05214,0.082087,0.095921,0.03607,0.082945,0.101219,0.034288
0.080439,0.057961,0.056206,0.081518,0.063245,0.052252,0.08182,0.09552,0.036247,0.082756,0.100846,0.034505
0.080274,0.057532,0.056176,0.081258,0.062813,0.05235,0.081573,0.095099,0.036408,0.082544,0.100503,0.034689
0.080018,0.057178,0.056258,0.081326,0.062358,0.052536,0.081314,0.094699,0.03654,0.082369,0.100153,0.034856
0.079764,0.056589,0.056209,0.080978,0.062083,0.052647,0.081092,0.094369,0.036767,0.082206,0.099841,0.035031
0.079242,0.056287,0.055928,0.080768,0.061776,0.052756,0.080959,0.094035,0.036913,0.082023,0.099459,0.035152
0.079049,0.055887,0.055924,0.0805,0.061529,0.052875,0.080756,0.093703,0.037084,0.081837,0.099092,0.035348
0.079149,0.055392,0.056194,0.080188,0.061216,0.052892,0.080634,0.09338,0.037226,0.081632,0.098678,0.035565
0.079005,0.054989,0.056162,0.079905,0.060708,0.052865,0.080361,0.093066,0.037438,0.081376,0.098243,0.035807
0.078645,0.054571,0.055814,0.079539,0.060263,0.052984,0.080119,0.092623,0.03757,0.081125,0.097864,0.035999
0.078559,0.054115,0.05578,0.079283,0.059927,0.053037,0.079829,0.09216,0.037736,0.080935,0.097499,0.036164
0.078407,0.053747,0.055681,0.078982,0.059427,0.053028,0.079544,0.091637,0.037855,0.080754,0.097156,0.036344
0.078326,0.053204,0.055612,0.078701,0.059065,0.053042,0.079289,0.091127,0.03798,0.080541,0.09676,0.036481
0.078308,0.052787,0.055515,0.078481,0.05864,0.05308,0.079112,0.090643,0.03811,0.080334,0.096295,0.036617
0.078232,0.052323,0.055351,0.078248,0.058227,0.053128,0.078947,0.090069,0.038207,0.080085,0.095862,0.036776
0.078192,0.051843,0.055243,0.077942,0.057887,0.053129,0.078807,0.089523,0.038306,0.079856,0.095395,0.036923
0.078222,0.051444,0.055177,0.077668,0.057578,0.05317,0.078597,0.089117,0.038373,0.079596,0.094946,0.037099
0.078037,0.051168,0.055145,0.077419,0.057231,0.053189,0.078398,0.088687,0.038566,0.07933,0.094408,0.037243
0.078037,0.051168,0.055145,0.077026,0.056744,0.053261,0.0781,0.088249,0.038624,0.079123,0.093902,0.037357
0.078037,0.051168,0.055145,0.076817,0.05618,0.053233,0.077853,0.087783,0.038594,0.078942,0.093371,0.037409
0.078037,0.051168,0.055145,0.076635,0.055706,0.053178,0.077611,0.087223,0.038669,0.07874,0.092929,0.037513
0.078037,0.051168,0.055145,0.076275,0.05528,0.05326,0.077399,0.086783,0.038757,0.078521,0.092538,0.037624
0.078354,0.048487,0.054892,0.076185,0.054831,0.053216,0.077182,0.086419,0.038368,0.078277,0.092139,0.037706
0.078304,0.047921,0.054813,0.076067,0.054295,0.053137,0.076989,0.085808,0.038455,0.07796,0.091609,0.037797
0.078243,0.047489,0.054769,0.075759,0.053745,0.052986,0.076845,0.085229,0.038401,0.077653,0.091102,0.037902
0.078167,0.047072,0.054717,0.07553,0.05322,0.052738,0.07661,0.084654,0.038548,0.077395,0.090558,0.038004
0.078106,0.046589,0.054634,0.0754,0.052724,0.052585,0.076454,0.084229,0.038618,0.077091,0.090064,0.038152
0.078035,0.046126,0.054507,0.075326,0.052204,0.052473,0.076166,0.083685,0.038586,0.076787,0.089551,0.038232
0.078002,0.045584,0.054379,0.075155,0.051607,0.052357,0.076016,0.083176,0.038556,0.076449,0.08909,0.038302
0.07797,0.044987,0.05425,0.075068,0.051066,0.052216,0.075774,0.082704,0.038568,0.07621,0.088406,0.038432
0.077973,0.044567,0.054163,0.074949,0.050549,0.052219,0.075497,0.082092,0.03853,0.07593,0.087807,0.038501
0.078037,0.04429,0.054034,0.074857,0.049961,0.052091,0.075396,0.081455,0.038669,0.075778,0.087165,0.038468
0.078108,0.0441,0.053954,0.07477,0.04936,0.051969,0.075294,0.081036,0.038549,0.075364,0.086542,0.038528
0.078264,0.043598,0.05385,0.074752,0.048837,0.051795,0.075095,0.080319,0.038477,0.075135,0.085994,0.038547
0.078385,0.043113,0.053725,0.07479,0.048373,0.051706,0.074918,0.079707,0.038593,0.074912,0.085278,0.038565
0.078429,0.042551,0.053564,0.0748,0.047853,0.051595,0.07477,0.079157,0.038588,0.074705,0.084794,0.038609
0.078462,0.042169,0.053467,0.074846,0.047173,0.051462,0.07463,0.078428,0.038559,0.074345,0.084016,0.038595
0.078619,0.0417,0.053343,0.07486,0.046566,0.051399,0.074561,0.077761,0.038471,0.07425,0.083261,0.038432
0.078786,0.041207,0.053102,0.074927,0.045933,0.051247,0.074536,0.076951,0.038593,0.074131,0.082559,0.038444
0.078759,0.040666,0.053276,0.075005,0.045424,0.051169,0.074391,0.076373,0.038511,0.073896,0.081801,0.038454
0.078771,0.040141,0.053416,0.075044,0.044816,0.05094,0.074296,0.075587,0.038605,0.073673,0.081181,0.038293
0.078901,0.039714,0.053345,0.075111,0.044196,0.050809,0.07434,0.07491,0.038596,0.073625,0.080419,0.038158
0.078979,0.039229,0.05328,0.07521,0.043592,0.050714,0.074189,0.074144,0.038548,0.073553,0.079803,0.03813
0.079131,0.038791,0.053206,0.075375,0.043038,0.05063,0.074185,0.073493,0.038496,0.073369,0.079156,0.038079
0.079319,0.038288,0.053102,0.075493,0.042528,0.05052,0.074235,0.072629,0.038577,0.073232,0.07844,0.038004
0.079543,0.037814,0.052992,0.07551,0.041992,0.050412,0.074091,0.071739,0.03847,0.073228,0.0776,0.037909
0.079664,0.037235,0.052877,0.07558,0.041457,0.05032,0.074025,0.071042,0.038449,0.073233,0.076899,0.037756
0.079867,0.036754,0.052757,0.075733,0.04095,0.050241,0.073936,0.0704,0.038421,0.073113,0.076127,0.037617
0.080082,0.036277,0.052678,0.07582,0.040376,0.050134,0.073876,0.069816,0.038429,0.073098,0.075479,0.037652
0.080285,0.035754,0.052558,0.076039,0.039843,0.050017,0.073925,0.069112,0.038391,0.072989,0.074608,0.037503
0.080474,0.03527,0.052402,0.076166,0.03933,0.049946,0.074005,0.068296,0.03834,0.072935,0.07391,0.037419
0.080711,0.034896,0.052264,0.07635,0.038841,0.049823,0.074142,0.067711,0.038362,0.07289,0.073203,0.037319
0.080969,0.034377,0.05223,0.076463,0.038317,0.049733,0.074192,0.066932,0.038397,0.072786,0.072406,0.037187
0.081238,0.033861,0.052165,0.076626,0.037773,0.049627,0.074279,0.065844,0.038372,0.072707,0.071498,0.037165
0.081448,0.033362,0.052054,0.076782,0.037336,0.049515,0.074208,0.065255,0.038091,0.072659,0.070849,0.037011
0.081707,0.032859,0.051945,0.077055,0.036859,0.049412,0.074721,0.064359,0.03856,0.072722,0.070131,0.036902
0.081945,0.032325,0.051817,0.077377,0.036397,0.049297,0.074741,0.063568,0.038541,0.072693,0.069243,0.036785
0.082202,0.031876,0.051692,0.077562,0.035934,0.049146,0.074806,0.062818,0.038434,0.072737,0.06839,0.036716
0.082486,0.031341,0.051573,0.077885,0.035476,0.049058,0.074876,0.061946,0.038452,0.07278,0.067666,0.036681
0.082824,0.03097,0.051504,0.078152,0.034976,0.048987,0.075125,0.061215,0.038386,0.072767,0.066846,0.036568
0.083103,0.030417,0.051327,0.078484,0.034478,0.048912,0.075337,0.06067,0.038396,0.072843,0.066124,0.036525
0.08346,0.029943,0.05127,0.078757,0.033991,0.048854,0.075589,0.060004,0.038405,0.072954,0.065283,0.036458
0.083691,0.029457,0.051176,0.07898,0.033529,0.048792,0.075813,0.059276,0.038473,0.073001,0.064462,0.036424
0.084063,0.02892,0.051015,0.079271,0.033125,0.048676,0.075944,0.058486,0.038488,0.073052,0.063535,0.036366
0.08442,0.028411,0.050867,0.079657,0.032577,0.048519,0.076129,0.057783,0.038569,0.073135,0.062681,0.036387
0.084694,0.027971,0.050649,0.079856,0.032103,0.048426,0.076382,0.057076,0.038615,0.073176,0.061909,0.036407
0.085075,0.027532,0.050517,0.080363,0.031661,0.04847,0.076594,0.056274,0.038621,0.073293,0.061047,0.036393
0.085428,0.027007,0.050287,0.080676,0.031234,0.048476,0.076785,0.055463,0.038666,0.073482,0.06032,0.036463
0.085784,0.02657,0.050111,0.08105,0.030868,0.048456,0.076958,0.054597,0.038681,0.073606,0.059501,0.036457
0.086206,0.026141,0.049936,0.081407,0.030363,0.048337,0.077229,0.053901,0.038753,0.07383,0.058687,0.036492
0.086553,0.025765,0.049795,0.081844,0.030025,0.048238,0.077479,0.053208,0.038805,0.074054,0.05803,0.036493
0.086967,0.025227,0.049573,0.082299,0.029504,0.048188,0.077721,0.052515,0.038875,0.074305,0.057255,0.036551
0.087383,0.024763,0.049364,0.082718,0.029107,0.048092,0.077923,0.05173,0.038951,0.074564,0.056451,0.036598
0.087782,0.024346,0.049211,0.083144,0.028753,0.048074,0.078157,0.050855,0.038983,0.074799,0.055683,0.036642
0.088192,0.023902,0.04897,0.083631,0.028147,0.048043,0.078377,0.049983,0.03899,0.075039,0.054707,0.036731
0.088646,0.023407,0.048756,0.084066,0.027713,0.04796,0.078644,0.049124,0.039002,0.075251,0.054038,0.036849
0.08911,0.022896,0.048604,0.084572,0.027142,0.047863,0.078998,0.048258,0.039022,0.075544,0.053156,0.036917
0.089537,0.022467,0.04837,0.08511,0.026767,0.047788,0.079513,0.047387,0.039015,0.075814,0.052405,0.036977
0.089991,0.021891,0.048177,0.085532,0.026282,0.047604,0.079853,0.046638,0.038995,0.076002,0.051585,0.037023
0.090465,0.021538,0.048017,0.085993,0.025939,0.04746,0.080241,0.045884,0.038993,0.076251,0.050711,0.03709
0.090961,0.02124,0.047755,0.086426,0.025584,0.047396,0.080576,0.045253,0.038988,0.076652,0.049978,0.037251
0.091505,0.020832,0.047525,0.086946,0.025168,0.047276,0.08097,0.044524,0.03897,0.077038,0.04913,0.037315
0.092208,0.020426,0.047155,0.087329,0.024631,0.047179,0.081432,0.043615,0.038923,0.077362,0.048306,0.037383
0.092854,0.020179,0.046586,0.087852,0.024131,0.047127,0.081798,0.042901,0.038881,0.077726,0.047496,0.037441
0.093401,0.019947,0.046214,0.088464,0.023709,0.047144,0.082156,0.042159,0.038792,0.078018,0.046668,0.037562
0.093938,0.01946,0.045981,0.088847,0.023129,0.047106,0.0825,0.041353,0.038712,0.078385,0.045905,0.037624
