pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
0.082141,0.075318,0.022503,0.085727,0.080529,0.019663,0.034396,0.115896,-0.028605,0.02997,0.120112,-0.030866
0.082189,0.075102,0.022469,0.085767,0.080367,0.019621,0.034543,0.115842,-0.028564,0.030012,0.120075,-0.030805
0.082202,0.074948,0.022406,0.085859,0.080275,0.019573,0.034652,0.115683,-0.028499,0.030156,0.119995,-0.030704
0.082201,0.0748,0.022371,0.0859,0.080094,0.019533,0.034788,0.115528,-0.028451,0.03028,0.119904,-0.030676
0.082252,0.074747,0.022346,0.085915,0.079903,0.019541,0.034932,0.115398,-0.028391,0.030401,0.119839,-0.030632
0.082341,0.074711,0.022309,0.086005,0.079723,0.019525,0.035102,0.115258,-0.028313,0.030582,0.11968,-0.030559
0.082388,0.074672,0.022245,0.086025,0.079617,0.01945,0.035193,0.115173,-0.028251,0.030724,0.119488,-0.030458
0.082445,0.074626,0.022175,0.086061,0.079474,0.019388,0.035283,0.115056,-0.028196,0.030854,0.119366,-0.030375
0.082542,0.0745,0.022132,0.08611,0.079233,0.019367,0.035332,0.11496,-0.028176,0.030996,0.119217,-0.030316
0.082575,0.074328,0.022128,0.086137,0.079018,0.019337,0.035442,0.114891,-0.028093,0.031089,0.119074,-0.030291
0.082581,0.073994,0.022163,0.086201,0.078829,0.019302,0.035604,0.114817,-0.02802,0.031194,0.118993,-0.03026
0.082683,0.073725,0.022161,0.086218,0.078682,0.019274,0.035802,0.114717,-0.027966,0.031284,0.118971,-0.030227
0.082725,0.073496,0.022184,0.086233,0.07849,0.019259,0.035995,0.114568,-0.027882,0.031383,0.118945,-0.03009
0.082736,0.073281,0.022172,0.086225,0.078359,0.019234,0.03613,0.114373,-0.027831,0.031513,0.1188,-0.029987
0.082739,0.073084,0.022157,0.086242,0.078214,0.019226,0.036173,0.11422,-0.027778,0.031637,0.118661,-0.029868
0.082753,0.0729,0.022148,0.086267,0.078035,0.019221,0.036222,0.11415,-0.027729,0.0318,0.118448,-0.029766
0.082798,0.072768,0.022097,0.0863,0.077902,0.019169,0.036308,0.114094,-0.027704,0.03202,0.118205,-0.029681
0.0829,0.072679,0.022014,0.086298,0.07775,0.019099,0.036484,0.113992,-0.027644,0.032155,0.117977,-0.029627
0.082936,0.07253,0.021976,0.086316,0.07759,0.019026,0.03668,0.113785,-0.027515,0.032231,0.117838,-0.029569
0.082984,0.072418,0.02194,0.086472,0.077471,0.018981,0.036821,0.113628,-0.027417,0.032281,0.117922,-0.029582
0.083044,0.072296,0.021932,0.086459,0.077301,0.018946,0.036944,0.11345,-0.027372,0.032362,0.11793,-0.029561
0.083089,0.072236,0.021912,0.086514,0.077185,0.018978,0.037007,0.11332,-0.027316,0.032477,0.117872,-0.029516
0.083103,0.07208,0.021884,0.08651,0.076929,0.018979,0.037118,0.113232,-0.02726,0.032599,0.117761,-0.029443
0.083106,0.071921,0.021839,0.08657,0.076815,0.018921,0.037255,0.113088,-0.027171,0.032759,0.117551,-0.029383
0.083126,0.07168,0.021777,0.0866,0.07673,0.018854,0.037411,0.112959,-0.027142,0.032922,0.117318,-0.029307
0.083149,0.071442,0.021743,0.086654,0.076635,0.018822,0.037542,0.112914,-0.027108,0.033111,0.117073,-0.029217
0.083168,0.071193,0.021728,0.086683,0.076518,0.018823,0.037669,0.112862,-0.027023,0.033304,0.116925,-0.029126
0.083216,0.070944,0.021707,0.086709,0.076307,0.018816,0.037775,0.112727,-0.026927,0.033454,0.116835,-0.029019
0.083209,0.070714,0.021693,0.086689,0.076213,0.018681,0.037905,0.112604,-0.026823,0.033583,0.116761,-0.028951
0.083195,0.070558,0.021661,0.086687,0.076127,0.01859,0.038088,0.112409,-0.026796,0.033695,0.116688,-0.028874
0.083207,0.070417,0.02161,0.086715,0.075933,0.018554,0.038202,0.112287,-0.026755,0.03375,0.116638,-0.028782
0.083254,0.07036,0.021561,0.086735,0.075786,0.018523,0.038319,0.112187,-0.026708,0.033791,0.116508,-0.028707
0.083304,0.070244,0.021561,0.086759,0.075666,0.018459,0.038466,0.112061,-0.026632,0.033891,0.116357,-0.028646
0.083332,0.070122,0.021534,0.086802,0.075422,0.018444,0.038692,0.111891,-0.026593,0.034031,0.116152,-0.028558
0.083357,0.069992,0.021532,0.086813,0.075376,0.018408,0.038814,0.111752,-0.026555,0.03421,0.115965,-0.028466
0.083392,0.069855,0.021519,0.086828,0.075192,0.018396,0.038926,0.111637,-0.026449,0.034371,0.115723,-0.028391
0.083436,0.069688,0.021529,0.086879,0.075015,0.018381,0.039044,0.111509,-0.026347,0.034488,0.115505,-0.028319
0.083465,0.069438,0.021543,0.08692,0.074609,0.018352,0.039179,0.111442,-0.026258,0.03464,0.115364,-0.028257
0.083477,0.069206,0.02151,0.086974,0.07442,0.01828,0.039284,0.111325,-0.02625,0.034778,0.115331,-0.028265
0.083525,0.068968,0.021508,0.087023,0.074286,0.018173,0.039401,0.111202,-0.026218,0.034922,0.115358,-0.028242
0.083552,0.068862,0.021403,0.08706,0.07415,0.01813,0.039532,0.1111,-0.026176,0.035052,0.115379,-0.028194
0.083603,0.068814,0.021336,0.087017,0.074063,0.018143,0.039745,0.110884,-0.02611,0.035213,0.115287,-0.028127
0.083654,0.068752,0.021307,0.08702,0.073918,0.018178,0.03996,0.110677,-0.02604,0.035357,0.11515,-0.028074
0.083689,0.068705,0.021264,0.087035,0.073713,0.018152,0.040152,0.110499,-0.025959,0.035463,0.114945,-0.028006
0.083735,0.06865,0.021203,0.08704,0.073602,0.0181,0.040214,0.110404,-0.025914,0.035592,0.114756,-0.027907
0.083775,0.068532,0.021184,0.087047,0.073474,0.018041,0.04026,0.110346,-0.025869,0.035689,0.11459,-0.02786
0.083885,0.068403,0.021149,0.087068,0.073363,0.017992,0.040309,0.110293,-0.025781,0.035805,0.114413,-0.027765
0.083904,0.06819,0.021144,0.087117,0.073211,0.017928,0.040417,0.110149,-0.025735,0.035902,0.114221,-0.027689
0.083953,0.067937,0.021131,0.087158,0.073077,0.017924,0.040534,0.110008,-0.025697,0.035983,0.114055,-0.027659
0.083936,0.067729,0.021126,0.087143,0.072868,0.017869,0.040702,0.109835,-0.025616,0.036138,0.113923,-0.027585
0.083948,0.067559,0.021082,0.087153,0.072736,0.017839,0.0409,0.109697,-0.025538,0.036315,0.113848,-0.027535
0.08396,0.06738,0.021024,0.087183,0.072602,0.017772,0.041033,0.109601,-0.025471,0.036443,0.11381,-0.027469
0.083961,0.067256,0.021005,0.087178,0.072419,0.017776,0.041161,0.10947,-0.025425,0.036503,0.113772,-0.027442
0.083976,0.067133,0.020965,0.087141,0.072284,0.017742,0.041253,0.109312,-0.025372,0.036577,0.113673,-0.027426
0.084004,0.067035,0.020993,0.08717,0.07217,0.017685,0.041333,0.109119,-0.025337,0.036722,0.11359,-0.027428
0.084046,0.066944,0.020909,0.087222,0.072004,0.01762,0.04137,0.108996,-0.025302,0.036907,0.113458,-0.027378
0.084099,0.066826,0.020901,0.087233,0.071842,0.017598,0.041536,0.1089,-0.025256,0.037135,0.113311,-0.027297
0.084116,0.066653,0.020881,0.087269,0.071658,0.017568,0.041711,0.108784,-0.025234,0.037381,0.11317,-0.027262
0.084121,0.066475,0.020859,0.087282,0.071497,0.017537,0.041907,0.10869,-0.025161,0.037604,0.112929,-0.027203
0.08426,0.066321,0.020781,0.087298,0.071374,0.017542,0.042114,0.108551,-0.025113,0.037731,0.11276,-0.027137
0.08427,0.066166,0.020782,0.087293,0.071256,0.017552,0.04233,0.108348,-0.025056,0.037788,0.112654,-0.027072
0.084297,0.066021,0.020743,0.087315,0.071005,0.01752,0.042533,0.108167,-0.024964,0.037833,0.112518,-0.027041
0.084299,0.065884,0.02066,0.08734,0.070748,0.017465,0.042661,0.107984,-0.024884,0.03792,0.112358,-0.026963
0.08429,0.065643,0.020633,0.087324,0.07054,0.017379,0.042719,0.107915,-0.024857,0.038025,0.112194,-0.026861
0.084339,0.065489,0.020597,0.087372,0.070387,0.017351,0.042767,0.107862,-0.024833,0.038204,0.111959,-0.026791
0.084392,0.065344,0.020594,0.087452,0.070259,0.017323,0.042811,0.107818,-0.024795,0.0384,0.111738,-0.026711
0.084428,0.06521,0.020578,0.087468,0.070137,0.017319,0.04284,0.107696,-0.024756,0.03854,0.111575,-0.026649
0.084461,0.065077,0.020545,0.087495,0.069964,0.017301,0.042949,0.107564,-0.024668,0.038692,0.111439,-0.026683
0.084509,0.064984,0.020487,0.08753,0.069769,0.017304,0.043143,0.107368,-0.024599,0.038757,0.111386,-0.026685
0.084527,0.064865,0.020448,0.087559,0.069608,0.017233,0.043418,0.107187,-0.024527,0.038871,0.111377,-0.026634
0.084508,0.064715,0.020404,0.087589,0.069491,0.017172,0.043633,0.10705,-0.024489,0.03899,0.111341,-0.026582
0.084481,0.064569,0.020362,0.087564,0.069375,0.01714,0.043841,0.10692,-0.024443,0.039128,0.111288,-0.02651
0.084469,0.064358,0.020333,0.087551,0.069343,0.017092,0.043899,0.106769,-0.024363,0.039263,0.111245,-0.026455
0.084474,0.064128,0.020328,0.087554,0.069248,0.017055,0.043952,0.106615,-0.02432,0.039437,0.111086,-0.026359
0.084478,0.063903,0.020318,0.087557,0.068974,0.017049,0.044022,0.106473,-0.024319,0.039608,0.110845,-0.02634
0.084483,0.063703,0.020299,0.087558,0.069001,0.017023,0.044174,0.106304,-0.024329,0.03976,0.110633,-0.026334
0.084479,0.063521,0.02028,0.087589,0.068734,0.017009,0.044378,0.106182,-0.024285,0.039897,0.110456,-0.026275
0.084528,0.063469,0.020239,0.087587,0.068575,0.016996,0.044603,0.10605,-0.024248,0.040066,0.110286,-0.026199
0.084569,0.063428,0.020161,0.087591,0.06873,0.016965,0.044825,0.105915,-0.024164,0.040244,0.110089,-0.026117
0.084634,0.063365,0.020116,0.087616,0.068341,0.016917,0.044959,0.105851,-0.024114,0.040352,0.109907,-0.026043
0.084688,0.063234,0.020075,0.087666,0.068081,0.016832,0.04508,0.105706,-0.024078,0.040424,0.109662,-0.025929
0.084733,0.06311,0.020067,0.087612,0.06785,0.016767,0.045131,0.105553,-0.024039,0.040509,0.109475,-0.025885
0.084772,0.062989,0.02006,0.087658,0.067651,0.016781,0.045185,0.10539,-0.023996,0.040689,0.109285,-0.025798
0.084835,0.062858,0.020053,0.087685,0.067491,0.016736,0.045311,0.1052,-0.023935,0.04081,0.109417,-0.025925
0.084841,0.062652,0.020024,0.087601,0.067315,0.016653,0.045518,0.105072,-0.023921,0.040931,0.10944,-0.025918
0.084791,0.062412,0.019978,0.087466,0.067226,0.016574,0.045637,0.105012,-0.023868,0.04098,0.109447,-0.025858
0.084747,0.062235,0.019952,0.08748,0.067125,0.016496,0.045767,0.104931,-0.023789,0.041124,0.109339,-0.02586
0.084752,0.062067,0.019902,0.087488,0.067004,0.016451,0.045907,0.104789,-0.023695,0.041297,0.109092,-0.025838
0.084741,0.061915,0.019863,0.087499,0.066807,0.016408,0.045991,0.1046,-0.023656,0.041509,0.108877,-0.025773
0.084735,0.061762,0.019795,0.087521,0.066579,0.01638,0.0461,0.10442,-0.023617,0.041732,0.108638,-0.025686
0.084708,0.06152,0.019771,0.08754,0.066391,0.016358,0.046209,0.104317,-0.023579,0.041878,0.108444,-0.025624
0.084746,0.061277,0.019747,0.087543,0.066314,0.016326,0.046369,0.104171,-0.02352,0.042014,0.108286,-0.025557
0.084747,0.061052,0.019749,0.087545,0.066199,0.016319,0.046595,0.104002,-0.023507,0.042109,0.108106,-0.025451
0.084761,0.060824,0.019744,0.087495,0.065995,0.016325,0.04673,0.103837,-0.023502,0.042155,0.107956,-0.025426
0.08478,0.0606,0.019687,0.087507,0.065738,0.016314,0.046872,0.103662,-0.023482,0.042294,0.107884,-0.025476
0.084826,0.060526,0.019645,0.087519,0.065611,0.016266,0.047014,0.103524,-0.023412,0.042521,0.107737,-0.025448
0.084879,0.060488,0.019597,0.087567,0.065433,0.016274,0.047234,0.103425,-0.023353,0.042782,0.107602,-0.0254
0.084907,0.060436,0.019573,0.087583,0.06534,0.016257,0.04745,0.103265,-0.023325,0.042999,0.107461,-0.025342
0.084959,0.060374,0.019539,0.087608,0.06525,0.016189,0.047609,0.103123,-0.023291,0.043158,0.107355,-0.025295
0.085011,0.060255,0.019519,0.087621,0.065095,0.016128,0.047682,0.103045,-0.02327,0.043282,0.107283,-0.025273
0.085032,0.060122,0.019495,0.087617,0.064906,0.0161,0.047815,0.102981,-0.023256,0.043338,0.10725,-0.025285
0.085056,0.05999,0.019427,0.087596,0.064719,0.016094,0.047956,0.102927,-0.0232,0.043457,0.107175,-0.025237
0.085111,0.05986,0.019411,0.087622,0.064511,0.016075,0.048116,0.102736,-0.023153,0.043561,0.10705,-0.025207
0.085101,0.059557,0.019399,0.087642,0.064312,0.016042,0.04818,0.102536,-0.0231,0.043628,0.106863,-0.025167
0.085111,0.059313,0.019384,0.087748,0.064173,0.015973,0.048215,0.10239,-0.02307,0.043668,0.106714,-0.025117
0.085103,0.059155,0.019364,0.087729,0.064106,0.015899,0.048254,0.102265,-0.02302,0.043797,0.106543,-0.025057
0.085071,0.05908,0.019346,0.087756,0.063987,0.015893,0.048311,0.102123,-0.022952,0.044015,0.106276,-0.025021
0.085108,0.058955,0.01928,0.08779,0.063728,0.015861,0.048528,0.101901,-0.022904,0.044226,0.106024,-0.024956
0.085133,0.058891,0.01926,0.087776,0.063544,0.015859,0.04875,0.101753,-0.022877,0.044404,0.105794,-0.024861
0.08515,0.058749,0.019245,0.087792,0.063347,0.015874,0.048967,0.101621,-0.022825,0.044581,0.105635,-0.024793
0.085169,0.058637,0.019207,0.087814,0.06323,0.015856,0.049201,0.101496,-0.02275,0.044722,0.105584,-0.024767
0.085212,0.05852,0.019148,0.087797,0.063141,0.015807,0.049429,0.10133,-0.022745,0.044786,0.105538,-0.024785
0.085276,0.058399,0.01916,0.087831,0.062957,0.015763,0.049565,0.101153,-0.022715,0.044925,0.10544,-0.024757
0.085299,0.058278,0.019169,0.087835,0.062865,0.015705,0.049616,0.100992,-0.022693,0.045094,0.105298,-0.02475
0.085308,0.058181,0.019131,0.087865,0.062622,0.015696,0.049676,0.100847,-0.022659,0.045328,0.105161,-0.024701
0.085308,0.057984,0.019095,0.087886,0.062466,0.015684,0.049813,0.100635,-0.022607,0.045542,0.105016,-0.024651
0.085303,0.057811,0.019072,0.087856,0.062291,0.015681,0.050053,0.100466,-0.022522,0.045638,0.104932,-0.024613
0.085321,0.057677,0.019032,0.087871,0.062104,0.015697,0.050252,0.10033,-0.022498,0.045733,0.104809,-0.024548
0.085342,0.057534,0.01894,0.087849,0.061975,0.01562,0.050392,0.10026,-0.022476,0.045803,0.104683,-0.024528
0.085318,0.057357,0.01888,0.087857,0.061868,0.015548,0.050525,0.100121,-0.022457,0.045966,0.104553,-0.024527
0.08529,0.057128,0.018862,0.087805,0.061842,0.015486,0.050592,0.09997,-0.022399,0.046158,0.104419,-0.024478
0.085321,0.056892,0.018842,0.087868,0.061605,0.015462,0.050676,0.099768,-0.022373,0.046299,0.104363,-0.024428
0.085342,0.05665,0.018827,0.087901,0.061371,0.015407,0.050771,0.099653,-0.022357,0.046438,0.104349,-0.024381
0.0854,0.056418,0.018803,0.087912,0.061246,0.015409,0.050878,0.099567,-0.022344,0.046634,0.104252,-0.024343
0.085406,0.056206,0.018771,0.087915,0.061203,0.015392,0.050996,0.099505,-0.022344,0.046836,0.104122,-0.024336
0.08538,0.056003,0.018715,0.087927,0.061072,0.015358,0.051131,0.099348,-0.022322,0.047008,0.104047,-0.024389
0.085385,0.055889,0.018717,0.087928,0.060892,0.01535,0.05131,0.099123,-0.022271,0.047097,0.104033,-0.024391
0.085383,0.055788,0.018708,0.087936,0.060657,0.015336,0.051535,0.098896,-0.022186,0.047142,0.103935,-0.024339
0.085543,0.055702,0.018651,0.087939,0.060536,0.01534,0.051742,0.098678,-0.022181,0.047258,0.103741,-0.024257
0.085583,0.055517,0.018619,0.087942,0.060433,0.015343,0.051955,0.098546,-0.022159,0.047506,0.103745,-0.024341
0.085588,0.055308,0.018575,0.087949,0.060391,0.015268,0.052105,0.09844,-0.022105,0.04782,0.103544,-0.024327
0.085582,0.055132,0.018574,0.087949,0.060368,0.0152,0.052159,0.09828,-0.022031,0.048,0.103183,-0.024183
0.085591,0.055014,0.018544,0.087922,0.060259,0.015171,0.052219,0.09811,-0.022014,0.048169,0.103018,-0.024052
0.085604,0.054937,0.018474,0.087932,0.060072,0.01517,0.052358,0.097859,-0.021978,0.048375,0.102893,-0.023941
0.085623,0.054829,0.018453,0.087919,0.059814,0.015177,0.052515,0.097612,-0.02192,0.048633,0.102801,-0.023902
0.085632,0.054615,0.018428,0.087929,0.059588,0.015156,0.052696,0.097405,-0.021898,0.048808,0.102642,-0.023871
0.085596,0.054397,0.018412,0.08791,0.059363,0.015157,0.052909,0.097238,-0.021848,0.048908,0.102467,-0.02384
0.08559,0.054065,0.018414,0.087878,0.059237,0.015114,0.053054,0.097169,-0.021835,0.048998,0.102327,-0.023848
0.085567,0.053931,0.018399,0.087917,0.059115,0.014989,0.053205,0.097104,-0.021796,0.049149,0.102119,-0.023846
0.085551,0.053971,0.018353,0.087941,0.058996,0.014905,0.053358,0.097034,-0.021771,0.049255,0.102048,-0.023801
0.085567,0.053859,0.018314,0.08789,0.059002,0.014806,0.053513,0.09693,-0.021751,0.049361,0.102062,-0.023774
0.085585,0.05377,0.018259,0.087884,0.058848,0.014758,0.053578,0.096807,-0.021736,0.049499,0.101893,-0.023761
0.085605,0.053549,0.018195,0.087905,0.058671,0.014766,0.053599,0.096708,-0.021714,0.049669,0.101783,-0.023746
0.085621,0.053353,0.018185,0.087952,0.058567,0.014702,0.053677,0.096537,-0.021701,0.049864,0.101639,-0.023704
0.085629,0.053208,0.018182,0.088018,0.058352,0.014674,0.053805,0.096299,-0.021684,0.050009,0.101496,-0.023666
0.085616,0.05304,0.018169,0.088056,0.058135,0.014663,0.053947,0.096137,-0.021677,0.0501,0.101406,-0.023626
0.08561,0.052862,0.018173,0.088005,0.058096,0.014595,0.054161,0.095969,-0.021665,0.050229,0.101245,-0.023614
0.085599,0.052755,0.018162,0.08796,0.057847,0.014579,0.054325,0.095854,-0.021627,0.050376,0.101161,-0.023596
0.085606,0.052649,0.018113,0.087968,0.057758,0.014555,0.054486,0.095797,-0.021603,0.050576,0.101002,-0.023539
0.085616,0.052583,0.018019,0.088006,0.057686,0.014541,0.054686,0.095724,-0.021519,0.050787,0.100848,-0.02351
0.085614,0.052477,0.017938,0.087918,0.057593,0.014512,0.05481,0.095508,-0.021457,0.050916,0.100656,-0.023405
0.085632,0.052248,0.017937,0.087966,0.05745,0.014506,0.05487,0.095296,-0.021446,0.051012,0.100488,-0.023357
0.085653,0.051995,0.017955,0.08797,0.057329,0.014481,0.054983,0.095035,-0.021426,0.051125,0.100321,-0.023349
0.085662,0.051776,0.017955,0.087998,0.057157,0.014483,0.055139,0.094804,-0.021391,0.051307,0.100173,-0.023307
0.085654,0.05161,0.017952,0.087977,0.057005,0.01446,0.055237,0.094583,-0.021341,0.051478,0.10001,-0.023237
0.08563,0.051448,0.017938,0.087962,0.056808,0.014441,0.055309,0.094379,-0.021292,0.051638,0.099908,-0.023194
0.085619,0.051248,0.017941,0.087975,0.056638,0.01437,0.055388,0.094234,-0.021262,0.051827,0.099882,-0.023172
0.085675,0.051191,0.017895,0.087989,0.056497,0.014345,0.055486,0.094114,-0.021219,0.051981,0.099771,-0.023171
0.08569,0.051086,0.01784,0.08801,0.056392,0.014248,0.055565,0.093995,-0.021209,0.05211,0.099611,-0.023137
0.085718,0.050965,0.017764,0.088021,0.056165,0.014192,0.055783,0.093847,-0.021169,0.052206,0.099401,-0.023159
0.085714,0.050829,0.017724,0.087972,0.055935,0.014156,0.055799,0.093767,-0.021164,0.052275,0.099264,-0.02316
0.085665,0.050728,0.017645,0.087945,0.055772,0.014149,0.055897,0.093748,-0.021125,0.052392,0.099109,-0.023141
0.085712,0.050625,0.017639,0.088035,0.055736,0.01411,0.055957,0.093564,-0.021104,0.052574,0.09893,-0.023106
0.085727,0.050462,0.017644,0.088078,0.055572,0.014106,0.056121,0.093386,-0.021096,0.052767,0.098736,-0.023048
0.085704,0.050233,0.017637,0.088065,0.055418,0.014037,0.056317,0.093129,-0.021073,0.052923,0.098557,-0.023028
0.085775,0.049997,0.017658,0.088028,0.05523,0.014007,0.056459,0.092932,-0.021057,0.053072,0.098393,-0.022985
0.085832,0.049794,0.017671,0.087996,0.055044,0.014017,0.056537,0.092791,-0.021047,0.053255,0.098157,-0.022962
0.085835,0.049606,0.017667,0.088008,0.054819,0.013992,0.056659,0.092702,-0.021067,0.053417,0.098123,-0.0229
0.085878,0.04948,0.017648,0.088002,0.05463,0.013931,0.056791,0.092595,-0.021061,0.053584,0.097898,-0.022857
0.085901,0.04931,0.017584,0.088007,0.054524,0.013924,0.056983,0.092455,-0.020986,0.053632,0.097774,-0.022858
0.085896,0.049221,0.017523,0.088007,0.054391,0.013893,0.057085,0.092237,-0.020973,0.053705,0.09771,-0.022863
0.085919,0.049133,0.017456,0.088007,0.054296,0.013854,0.05724,0.091993,-0.020966,0.054123,0.09757,-0.022939
0.085922,0.049063,0.017389,0.088006,0.054179,0.013844,0.057401,0.091747,-0.020933,0.054297,0.097485,-0.022948
0.085943,0.048973,0.017346,0.08801,0.054098,0.013824,0.057624,0.091504,-0.020867,0.054403,0.097423,-0.022958
0.085948,0.048865,0.01732,0.087997,0.053996,0.013798,0.057783,0.091285,-0.020832,0.054542,0.097171,-0.022963
0.085938,0.048665,0.017323,0.088002,0.053888,0.01377,0.057837,0.091146,-0.020783,0.054704,0.09697,-0.022966
0.085944,0.048432,0.017331,0.088009,0.053726,0.013737,0.057945,0.091089,-0.020764,0.054835,0.096657,-0.022966
0.085937,0.048291,0.017342,0.088026,0.053555,0.013652,0.058122,0.09097,-0.020733,0.054959,0.096464,-0.022942
0.085924,0.04811,0.017339,0.08807,0.053175,0.01356,0.05826,0.090844,-0.020715,0.055124,0.096254,-0.022882
0.085906,0.047935,0.017331,0.088031,0.053196,0.013538,0.058419,0.090732,-0.020663,0.055315,0.096138,-0.022854
0.085865,0.047729,0.01733,0.08804,0.053021,0.013499,0.058517,0.090745,-0.020609,0.055423,0.09603,-0.022849
0.085873,0.047592,0.017277,0.088026,0.052803,0.013506,0.058635,0.090594,-0.020596,0.055534,0.095883,-0.022849
0.085878,0.047427,0.017264,0.088046,0.052644,0.01349,0.058766,0.090368,-0.020548,0.055707,0.09571,-0.022822
0.085906,0.04736,0.017219,0.088029,0.052458,0.01351,0.058887,0.09015,-0.020528,0.055883,0.095525,-0.022816
0.08591,0.047268,0.017166,0.088041,0.052241,0.013487,0.059051,0.089914,-0.020483,0.056063,0.09542,-0.022784
0.085908,0.047216,0.017144,0.088061,0.052122,0.013438,0.059184,0.089656,-0.020416,0.056197,0.095295,-0.022774
0.085918,0.047076,0.017107,0.088064,0.052,0.013418,0.059327,0.08943,-0.020363,0.056287,0.095163,-0.022777
0.085917,0.046958,0.017051,0.088046,0.051794,0.013406,0.059381,0.08935,-0.020382,0.056428,0.095057,-0.022754
0.085916,0.046815,0.017035,0.088047,0.051611,0.013392,0.059435,0.089273,-0.020344,0.056612,0.094823,-0.022728
0.085902,0.046646,0.017031,0.088069,0.051314,0.013381,0.059634,0.089103,-0.020293,0.056673,0.094638,-0.022707
0.085917,0.046347,0.017001,0.088021,0.05128,0.013362,0.059741,0.088941,-0.020274,0.056803,0.094433,-0.022686
0.085891,0.046138,0.01701,0.088017,0.051216,0.013317,0.059966,0.088821,-0.020223,0.056963,0.094351,-0.022666
0.085892,0.045974,0.017011,0.088031,0.05106,0.013323,0.060083,0.088641,-0.020184,0.057055,0.094122,-0.022574
0.085891,0.045838,0.017001,0.088029,0.050876,0.01332,0.06021,0.088462,-0.020146,0.057164,0.093992,-0.022504
0.085901,0.045604,0.016991,0.088007,0.05065,0.013325,0.060358,0.088326,-0.02012,0.057281,0.093695,-0.022464
