pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
-0.018485,0.106906,-0.039688,-0.022632,0.108257,-0.043119,0.090124,0.076545,-0.034143,0.094854,0.072621,-0.033028
-0.017834,0.106677,-0.039364,-0.021762,0.10805,-0.042758,0.090125,0.076545,-0.034143,0.094857,0.072621,-0.033028
-0.017064,0.106505,-0.039018,-0.021089,0.107722,-0.042331,0.090124,0.076545,-0.034143,0.094851,0.072619,-0.033028
-0.016237,0.106327,-0.038559,-0.0203,0.107473,-0.042019,0.090124,0.076542,-0.034143,0.094854,0.072619,-0.033028
-0.01548,0.105941,-0.038172,-0.019599,0.107186,-0.041555,0.090125,0.076539,-0.034143,0.094857,0.072618,-0.033028
-0.014767,0.105727,-0.037849,-0.01886,0.106841,-0.041147,0.090124,0.076539,-0.034146,0.094851,0.072618,-0.033028
-0.013988,0.105474,-0.037449,-0.018006,0.106513,-0.040678,0.090122,0.076542,-0.034146,0.094851,0.072619,-0.033028
-0.01314,0.105125,-0.036968,-0.017221,0.10619,-0.040306,0.090128,0.076542,-0.034143,0.094854,0.072619,-0.033028
-0.012429,0.104889,-0.036584,-0.01641,0.105896,-0.039867,0.090125,0.076542,-0.034143,0.09486,0.072619,-0.033028
-0.011689,0.104628,-0.036285,-0.015676,0.105632,-0.039485,0.090126,0.076545,-0.034143,0.094857,0.072621,-0.033028
-0.010872,0.104298,-0.035725,-0.014828,0.105307,-0.039167,0.090124,0.076545,-0.034143,0.094857,0.072619,-0.033028
-0.010023,0.103878,-0.035242,-0.014054,0.105121,-0.038779,0.090128,0.076545,-0.034143,0.09486,0.072619,-0.033028
-0.009289,0.10345,-0.034846,-0.013133,0.10459,-0.03829,0.09013,0.076542,-0.034143,0.09486,0.072619,-0.033028
-0.008515,0.102936,-0.034402,-0.012287,0.104232,-0.037808,0.090126,0.076545,-0.034143,0.094857,0.072621,-0.033028
-0.007673,0.10242,-0.033971,-0.01148,0.10402,-0.037531,0.090126,0.076545,-0.034143,0.094857,0.072619,-0.033028
-0.006855,0.10212,-0.033553,-0.010755,0.103756,-0.037181,0.090126,0.076545,-0.034143,0.094854,0.072619,-0.033028
-0.005935,0.10162,-0.033036,-0.009985,0.103461,-0.036752,0.090125,0.076542,-0.034143,0.094854,0.072619,-0.033028
-0.005226,0.101313,-0.032577,-0.009061,0.103037,-0.036302,0.090127,0.076539,-0.034143,0.094857,0.072618,-0.033028
-0.004335,0.100924,-0.032173,-0.008266,0.102666,-0.035816,0.090126,0.076542,-0.034143,0.094854,0.072619,-0.033028
-0.00359,0.100486,-0.031703,-0.007362,0.102369,-0.035422,0.090125,0.076542,-0.034143,0.094854,0.072619,-0.033028
-0.002706,0.100047,-0.031202,-0.006521,0.10184,-0.035025,0.090127,0.076539,-0.034143,0.094854,0.072617,-0.033028
-0.002006,0.099661,-0.030602,-0.005678,0.101315,-0.034561,0.090124,0.076542,-0.034143,0.094851,0.072618,-0.033028
-0.001373,0.099161,-0.030134,-0.004676,0.100903,-0.034142,0.090126,0.076542,-0.034143,0.094854,0.072618,-0.033028
-0.000436,0.098657,-0.029607,-0.004004,0.10051,-0.033651,0.090126,0.076542,-0.034143,0.094854,0.072618,-0.033028
0.000271,0.098123,-0.029109,-0.003119,0.099974,-0.033243,0.090126,0.076548,-0.034143,0.094854,0.072621,-0.033028
0.001143,0.097776,-0.028532,-0.002126,0.099589,-0.032869,0.090126,0.076545,-0.034143,0.094857,0.072619,-0.033028
0.002014,0.097465,-0.027914,-0.001128,0.09927,-0.032335,0.090126,0.076545,-0.034143,0.094857,0.072621,-0.033028
0.002729,0.097053,-0.027434,-0.000213,0.098754,-0.031867,0.090126,0.076545,-0.034143,0.094857,0.072621,-0.033028
0.003361,0.096402,-0.026849,0.000753,0.098226,-0.03142,0.090126,0.076548,-0.034143,0.09486,0.072621,-0.033028
0.004191,0.096064,-0.026339,0.001597,0.097668,-0.030889,0.090128,0.076545,-0.034145,0.09486,0.072621,-0.033028
0.004988,0.095641,-0.025819,0.002591,0.097196,-0.030414,0.090126,0.076545,-0.034145,0.09486,0.072621,-0.033028
0.005895,0.095169,-0.025245,0.003197,0.096715,-0.030003,0.090126,0.076545,-0.034145,0.09486,0.072621,-0.033028
0.006573,0.094745,-0.024724,0.004158,0.096256,-0.029377,0.090126,0.076548,-0.034145,0.094854,0.072621,-0.033028
0.007256,0.094263,-0.024156,0.005008,0.095742,-0.028874,0.090126,0.076545,-0.034145,0.094857,0.072619,-0.033028
0.007966,0.093741,-0.023564,0.005931,0.095219,-0.028349,0.090126,0.076548,-0.034148,0.094857,0.072621,-0.033028
0.008759,0.093358,-0.022949,0.006851,0.094718,-0.02787,0.090127,0.076542,-0.034148,0.094857,0.072619,-0.033028
0.009517,0.092947,-0.022465,0.007364,0.094338,-0.02739,0.090126,0.076545,-0.034148,0.094857,0.072619,-0.033028
0.010406,0.092617,-0.02177,0.00835,0.093755,-0.026919,0.090127,0.076545,-0.03415,0.09486,0.072619,-0.033028
0.011197,0.092115,-0.021176,0.009287,0.093326,-0.026249,0.090126,0.076545,-0.034148,0.09486,0.072621,-0.033028
0.011833,0.09177,-0.020615,0.010138,0.092856,-0.025728,0.090121,0.076542,-0.034148,0.094854,0.072619,-0.033028
0.012684,0.091115,-0.020072,0.010862,0.092409,-0.025158,0.090127,0.076542,-0.034148,0.09486,0.072618,-0.033028
0.013415,0.090784,-0.019521,0.011861,0.091888,-0.024652,0.090127,0.076542,-0.034148,0.094857,0.072619,-0.033028
0.014081,0.090148,-0.018885,0.012548,0.091451,-0.024081,0.090126,0.076545,-0.034148,0.09486,0.072621,-0.033028
0.014846,0.089692,-0.018191,0.01344,0.091012,-0.023449,0.090125,0.076545,-0.034148,0.094857,0.072621,-0.033028
0.015644,0.089452,-0.017709,0.014349,0.090583,-0.022842,0.090127,0.076542,-0.034148,0.094857,0.072621,-0.033028
0.016388,0.088962,-0.017096,0.015202,0.090125,-0.022268,0.090125,0.076542,-0.034148,0.094857,0.072619,-0.033028
0.01716,0.088529,-0.016552,0.015974,0.089539,-0.021554,0.090125,0.076542,-0.034148,0.094857,0.072619,-0.033028
0.01803,0.088022,-0.015912,0.016704,0.089175,-0.021046,0.090125,0.076542,-0.034148,0.094854,0.072619,-0.033028
0.018686,0.087539,-0.015342,0.017512,0.088708,-0.020462,0.090125,0.076542,-0.034148,0.094851,0.072621,-0.033028
0.019435,0.087114,-0.014697,0.018226,0.088379,-0.019908,0.090124,0.076542,-0.034146,0.094854,0.072619,-0.033028
0.020217,0.086775,-0.014042,0.018961,0.087999,-0.019219,0.090124,0.076545,-0.034145,0.094851,0.072621,-0.033028
0.020908,0.086313,-0.013426,0.019955,0.087489,-0.018599,0.090124,0.076542,-0.034146,0.094854,0.072618,-0.033028
0.021631,0.085981,-0.012885,0.020425,0.087108,-0.018065,0.090122,0.076545,-0.034146,0.094848,0.07262,-0.033028
0.022412,0.085435,-0.012225,0.021308,0.086755,-0.017443,0.090122,0.076544,-0.034145,0.094851,0.072621,-0.033028
0.023203,0.084948,-0.011608,0.022072,0.086305,-0.016788,0.090125,0.076542,-0.034143,0.094854,0.072621,-0.033028
0.023976,0.08447,-0.011001,0.022842,0.085969,-0.016111,0.090125,0.076545,-0.034143,0.094857,0.072621,-0.033028
0.024603,0.083969,-0.010334,0.023495,0.085693,-0.015392,0.090124,0.076545,-0.034143,0.094853,0.072615,-0.033027
0.02531,0.083612,-0.009666,0.024145,0.085206,-0.014759,0.090125,0.07655,-0.034143,0.094856,0.072616,-0.033027
0.026142,0.083257,-0.008902,0.02488,0.084837,-0.014063,0.090124,0.076545,-0.034143,0.094859,0.072613,-0.033026
0.026921,0.082702,-0.008237,0.02557,0.084463,-0.013367,0.090125,0.076544,-0.034143,0.094859,0.072615,-0.033026
0.027527,0.082191,-0.007655,0.026301,0.084129,-0.012708,0.090125,0.076544,-0.03414,0.094856,0.072616,-0.033027
0.028285,0.081751,-0.007006,0.027073,0.083707,-0.012036,0.090124,0.076545,-0.034143,0.094853,0.072615,-0.033027
0.028946,0.081404,-0.006237,0.027807,0.083337,-0.011303,0.090125,0.076545,-0.034143,0.094853,0.072615,-0.033027
0.02952,0.080977,-0.005734,0.02819,0.082892,-0.010618,0.090124,0.076545,-0.034143,0.094849,0.072614,-0.033018
0.030119,0.080473,-0.005035,0.028862,0.082503,-0.009841,0.090124,0.076542,-0.034143,0.094852,0.072613,-0.033018
0.030788,0.080095,-0.004268,0.029591,0.082191,-0.009173,0.090122,0.076545,-0.034146,0.094849,0.072615,-0.033018
0.031611,0.079665,-0.003567,0.030245,0.081678,-0.008358,0.090125,0.076539,-0.034146,0.094846,0.072614,-0.033018
0.032301,0.079216,-0.002863,0.030921,0.081437,-0.007737,0.090125,0.076542,-0.034143,0.094852,0.072614,-0.033018
0.033338,0.078613,-0.002153,0.031469,0.080989,-0.006912,0.090125,0.076542,-0.034145,0.094852,0.072614,-0.033018
0.033909,0.078168,-0.00155,0.032093,0.080656,-0.006184,0.090126,0.076542,-0.034145,0.094849,0.072614,-0.033018
0.034681,0.077723,-0.000732,0.032765,0.080361,-0.005472,0.090124,0.076542,-0.034146,0.094854,0.072614,-0.033008
0.035345,0.077281,-0.000035,0.033321,0.079809,-0.004569,0.090126,0.076542,-0.034145,0.094853,0.072616,-0.032999
0.035876,0.076898,0.000655,0.033774,0.079347,-0.003882,0.090127,0.076542,-0.034148,0.094854,0.072615,-0.03298
0.036609,0.076362,0.001333,0.034715,0.078941,-0.00314,0.090122,0.076544,-0.034138,0.094856,0.072624,-0.03298
0.03709,0.075882,0.002125,0.035166,0.07852,-0.002458,0.090117,0.076541,-0.034102,0.094848,0.072693,-0.032928
0.037735,0.075577,0.002903,0.035714,0.078083,-0.00166,0.09006,0.076565,-0.033753,0.094825,0.072772,-0.032699
0.038285,0.075141,0.003663,0.036361,0.07762,-0.000888,0.090061,0.076727,-0.033453,0.094804,0.072895,-0.032505
0.038928,0.074751,0.004389,0.036937,0.077197,-0.000058,0.089965,0.076804,-0.033138,0.09479,0.073071,-0.032316
0.039486,0.07411,0.005184,0.037456,0.076657,0.00072,0.089877,0.076988,-0.03243,0.094762,0.073319,-0.032051
0.039986,0.073714,0.005937,0.037896,0.076259,0.001458,0.089802,0.077177,-0.031975,0.095027,0.074091,-0.03185
0.040693,0.07324,0.006799,0.038535,0.075676,0.002255,0.089622,0.077391,-0.031528,0.095018,0.074349,-0.031617
0.041224,0.072709,0.007583,0.039114,0.075295,0.003083,0.089503,0.077464,-0.031073,0.095006,0.07459,-0.031469
0.041721,0.072128,0.008299,0.039576,0.07481,0.003833,0.089263,0.077535,-0.03059,0.095001,0.074848,-0.031235
0.042216,0.071697,0.009127,0.040123,0.074339,0.0046,0.089087,0.077608,-0.030189,0.095024,0.075196,-0.030932
0.042951,0.071153,0.009948,0.040709,0.073766,0.0054,0.08895,0.077793,-0.029699,0.094987,0.075524,-0.030664
0.043372,0.070595,0.010689,0.041169,0.073291,0.006251,0.088745,0.077952,-0.029322,0.094767,0.075827,-0.03029
0.043701,0.070178,0.011516,0.041742,0.072796,0.007042,0.088445,0.078104,-0.0288,0.094592,0.076062,-0.030047
0.044438,0.069647,0.012221,0.042173,0.072168,0.007843,0.088108,0.078115,-0.028373,0.094404,0.076506,-0.029839
0.045064,0.069116,0.01308,0.042688,0.071705,0.008623,0.087781,0.078322,-0.027849,0.09418,0.076897,-0.029462
0.04549,0.068632,0.01383,0.043314,0.071276,0.009407,0.087533,0.078335,-0.027404,0.093819,0.077507,-0.029189
0.045953,0.068184,0.014728,0.043692,0.070724,0.010249,0.087245,0.078488,-0.02687,0.093549,0.077849,-0.02884
0.046528,0.067538,0.015586,0.044357,0.070205,0.011058,0.086919,0.078413,-0.026346,0.093139,0.078111,-0.028425
0.046988,0.067042,0.016342,0.044791,0.069681,0.011851,0.086503,0.078587,-0.025692,0.092775,0.078455,-0.02797
0.047377,0.066601,0.017135,0.04526,0.069136,0.012752,0.086196,0.078855,-0.025291,0.092319,0.078745,-0.027554
0.047953,0.066025,0.018077,0.045745,0.068566,0.013525,0.085873,0.078948,-0.024753,0.091885,0.079096,-0.027078
0.048388,0.065461,0.018741,0.046392,0.06801,0.014351,0.085498,0.079067,-0.02421,0.091621,0.079477,-0.026581
0.048819,0.064795,0.019625,0.046704,0.067426,0.015201,0.085017,0.079273,-0.023777,0.091064,0.079762,-0.026168
0.04937,0.064271,0.020457,0.047306,0.066986,0.016023,0.084772,0.079481,-0.02324,0.090635,0.080027,-0.025685
0.049793,0.063753,0.021301,0.047693,0.066411,0.016835,0.08429,0.079653,-0.022637,0.090033,0.080327,-0.025223
0.05036,0.063302,0.022047,0.048233,0.065883,0.01774,0.083748,0.079795,-0.022063,0.089475,0.080641,-0.024751
0.05087,0.062709,0.022857,0.048689,0.06526,0.018516,0.083384,0.079605,-0.021417,0.088957,0.080905,-0.024238
0.05124,0.062047,0.023773,0.049301,0.064654,0.019358,0.083029,0.079655,-0.020522,0.088568,0.08125,-0.02381
0.051741,0.061633,0.024564,0.049765,0.064157,0.02018,0.082614,0.079634,-0.020028,0.088094,0.081596,-0.023294
0.052243,0.06114,0.025506,0.050296,0.063568,0.020976,0.08223,0.079691,-0.019468,0.087421,0.081818,-0.022787
0.052723,0.060509,0.026337,0.050765,0.062956,0.021812,0.08183,0.079701,-0.018616,0.086776,0.082025,-0.022256
0.053244,0.059686,0.027064,0.051128,0.062431,0.022565,0.081508,0.079677,-0.017895,0.086175,0.082402,-0.021699
0.053656,0.059141,0.027839,0.051541,0.061967,0.02344,0.0811,0.07926,-0.017334,0.085626,0.082509,-0.021059
0.054019,0.058525,0.028702,0.052125,0.061425,0.024353,0.080728,0.079197,-0.016611,0.084982,0.082638,-0.020516
0.054542,0.058025,0.029523,0.052471,0.060744,0.025176,0.080447,0.079176,-0.015962,0.084265,0.082797,-0.019848
0.054996,0.05744,0.030331,0.052893,0.06018,0.026008,0.080127,0.079035,-0.015239,0.083617,0.083,-0.019188
0.055341,0.05695,0.031135,0.053278,0.059745,0.026819,0.079766,0.079014,-0.014597,0.083176,0.082976,-0.018521
0.055847,0.056459,0.032015,0.053776,0.059033,0.027553,0.079458,0.078882,-0.013905,0.082617,0.08295,-0.017865
0.056326,0.055828,0.032828,0.054277,0.058447,0.028523,0.079119,0.078684,-0.013229,0.082136,0.082942,-0.017121
0.05689,0.0551,0.033517,0.054699,0.058021,0.029344,0.078852,0.078532,-0.012431,0.081621,0.082781,-0.016436
0.057299,0.054584,0.034279,0.055195,0.057451,0.030036,0.078516,0.078325,-0.011642,0.081142,0.082755,-0.015596
0.057658,0.053939,0.035089,0.055488,0.056815,0.030921,0.078236,0.078185,-0.010912,0.080665,0.082614,-0.014841
0.058059,0.053331,0.03598,0.055878,0.056133,0.031767,0.077952,0.0779,-0.010276,0.080305,0.082503,-0.014168
0.05853,0.052845,0.036712,0.056322,0.055572,0.032621,0.077683,0.077562,-0.009471,0.079843,0.082271,-0.013455
0.058988,0.05211,0.037518,0.05682,0.05505,0.033389,0.077284,0.077334,-0.008736,0.079426,0.081951,-0.012598
0.059576,0.051559,0.038342,0.057152,0.054338,0.034254,0.07711,0.077136,-0.008083,0.079063,0.081886,-0.011867
0.06001,0.051047,0.039078,0.057391,0.053743,0.034996,0.077079,0.076739,-0.007458,0.078711,0.081593,-0.011129
0.060334,0.050313,0.039866,0.057763,0.053195,0.035782,0.076771,0.076333,-0.006711,0.07843,0.081169,-0.010366
0.060705,0.049682,0.040691,0.058325,0.052643,0.036565,0.076579,0.075845,-0.005997,0.078064,0.080812,-0.009608
0.06115,0.049135,0.041411,0.05875,0.052113,0.037394,0.076413,0.075476,-0.005293,0.077683,0.080545,-0.008989
0.061645,0.048618,0.042184,0.059046,0.051438,0.038186,0.0762,0.075044,-0.004545,0.077439,0.080144,-0.008147
0.062097,0.047874,0.043007,0.059501,0.050844,0.038985,0.07607,0.074668,-0.003817,0.077003,0.079726,-0.007275
0.06245,0.047368,0.043717,0.059941,0.050249,0.039728,0.075914,0.074158,-0.002978,0.076786,0.079263,-0.006541
0.062876,0.046685,0.044528,0.060217,0.04978,0.040538,0.075799,0.073692,-0.002143,0.076509,0.078744,-0.005815
0.063233,0.046063,0.045296,0.060723,0.049071,0.041351,0.075725,0.073226,-0.001468,0.076345,0.07822,-0.005037
0.063715,0.045469,0.046105,0.061053,0.048492,0.042147,0.075717,0.072796,-0.000656,0.07613,0.077672,-0.004255
0.064155,0.04484,0.046844,0.061456,0.047901,0.042883,0.075844,0.072216,0.000128,0.07581,0.077143,-0.003434
0.064493,0.044178,0.04749,0.061751,0.047374,0.043631,0.075878,0.071347,0.000949,0.075515,0.0766,-0.002702
0.064831,0.04356,0.048263,0.062158,0.046718,0.044459,0.07585,0.070617,0.001861,0.075249,0.075981,-0.001916
0.065249,0.04302,0.048978,0.062629,0.045992,0.045306,0.075875,0.06996,0.002744,0.075182,0.075396,-0.001184
0.065732,0.04244,0.049789,0.063034,0.045472,0.046053,0.075962,0.069466,0.003431,0.075098,0.074764,-0.000382
0.06618,0.041687,0.050563,0.063434,0.044925,0.046694,0.075956,0.068914,0.004343,0.075113,0.074099,0.000408
0.066558,0.04105,0.051286,0.063779,0.044327,0.047545,0.076032,0.068184,0.00518,0.075197,0.073452,0.001188
0.066936,0.04032,0.051929,0.064091,0.043697,0.048253,0.076089,0.06765,0.006054,0.075192,0.072765,0.002051
0.067201,0.039724,0.052729,0.064469,0.043021,0.049018,0.076173,0.067082,0.006865,0.075183,0.072134,0.002893
0.067549,0.038945,0.053418,0.06507,0.042299,0.049856,0.076174,0.066388,0.007727,0.075223,0.071431,0.003592
0.067823,0.03829,0.054189,0.065315,0.041811,0.050598,0.076235,0.065645,0.008487,0.075388,0.070702,0.004401
0.068095,0.037645,0.054797,0.06566,0.041187,0.051334,0.076315,0.064945,0.009393,0.075515,0.069814,0.005091
0.068469,0.036862,0.055485,0.066072,0.040726,0.052108,0.076344,0.064394,0.010373,0.075659,0.069104,0.005959
0.068804,0.03623,0.056271,0.066417,0.040137,0.052812,0.076341,0.063705,0.01119,0.075818,0.068407,0.006801
0.069178,0.035472,0.056835,0.066909,0.039349,0.053689,0.076516,0.063051,0.012114,0.076091,0.067526,0.007635
0.069388,0.034791,0.057495,0.067217,0.038804,0.05436,0.076795,0.062368,0.013032,0.076306,0.066658,0.008532
0.069688,0.034006,0.058195,0.0676,0.038226,0.055191,0.076862,0.061651,0.013814,0.076529,0.066086,0.009369
0.069999,0.03338,0.058865,0.068016,0.037594,0.055884,0.076926,0.060883,0.014784,0.076642,0.065444,0.010161
0.070322,0.032501,0.059466,0.068404,0.036855,0.05676,0.077039,0.06015,0.015618,0.07686,0.064514,0.011042
0.07055,0.031845,0.060108,0.068675,0.036396,0.057427,0.077096,0.059365,0.01655,0.07717,0.06384,0.011891
0.070865,0.031098,0.060825,0.069164,0.035804,0.058162,0.077164,0.058531,0.01735,0.077353,0.062996,0.012718
0.071029,0.030346,0.061386,0.069623,0.035005,0.058866,0.077294,0.057872,0.018265,0.077598,0.062298,0.013549
0.071043,0.02959,0.061821,0.069968,0.03451,0.059615,0.077378,0.056985,0.019215,0.077774,0.061553,0.014438
0.071161,0.028686,0.062314,0.070252,0.033797,0.06027,0.077448,0.056169,0.020016,0.078068,0.060791,0.015309
0.071453,0.027958,0.062854,0.070684,0.033054,0.060984,0.077689,0.055505,0.021001,0.078186,0.059901,0.016255
0.071662,0.027193,0.063504,0.071022,0.032466,0.061619,0.077915,0.054793,0.021886,0.078408,0.059198,0.017064
0.071464,0.026593,0.064079,0.071412,0.03168,0.062398,0.078042,0.054179,0.022667,0.0786,0.058269,0.017932
0.071843,0.025858,0.064574,0.071821,0.030986,0.063049,0.078108,0.053426,0.023561,0.078784,0.057579,0.01874
0.072183,0.025,0.065107,0.072019,0.030363,0.063811,0.078107,0.052647,0.024293,0.078888,0.056858,0.019611
0.072414,0.024204,0.065678,0.072391,0.029642,0.064404,0.078157,0.051769,0.025168,0.078899,0.055882,0.020521
0.072329,0.023495,0.066227,0.072628,0.02892,0.06493,0.078219,0.051042,0.026021,0.078961,0.05519,0.021276
0.072467,0.022743,0.066667,0.072963,0.028128,0.065605,0.07828,0.050274,0.026916,0.079204,0.054496,0.022191
0.072556,0.021927,0.067236,0.073242,0.02736,0.06627,0.078316,0.049506,0.027752,0.079319,0.05363,0.023112
0.072696,0.021225,0.067781,0.073472,0.02681,0.066814,0.078421,0.048663,0.028548,0.079387,0.052832,0.023942
0.072973,0.020419,0.068377,0.073743,0.026087,0.067466,0.07864,0.047987,0.029379,0.079366,0.052042,0.024777
0.073197,0.019636,0.068933,0.073967,0.025176,0.068067,0.078826,0.04704,0.030255,0.079369,0.051253,0.025785
0.073335,0.018979,0.0695,0.074185,0.02445,0.068654,0.078815,0.046207,0.031096,0.079446,0.050572,0.026645
0.073588,0.018121,0.07004,0.074274,0.023608,0.069129,0.078971,0.04524,0.031929,0.079496,0.049707,0.027544
0.073678,0.017267,0.070536,0.074465,0.022876,0.069648,0.078914,0.044424,0.032822,0.079507,0.048902,0.028363
0.073738,0.016512,0.071061,0.074661,0.022042,0.070232,0.078997,0.043602,0.033687,0.079502,0.048011,0.029267
0.073876,0.015898,0.071636,0.074882,0.02118,0.07071,0.079046,0.04281,0.034513,0.079504,0.047241,0.03012
0.073966,0.014976,0.072169,0.074974,0.02028,0.071246,0.079069,0.041931,0.035388,0.079449,0.046353,0.03102
0.073702,0.014744,0.072854,0.075186,0.019533,0.071703,0.078942,0.041057,0.036173,0.079348,0.045561,0.031935
0.073689,0.013983,0.073404,0.075424,0.018621,0.072272,0.078852,0.040294,0.037142,0.07929,0.044704,0.032816
0.073824,0.013123,0.073777,0.075462,0.017769,0.072804,0.078952,0.039241,0.037984,0.079157,0.04377,0.033547
0.074058,0.012384,0.074241,0.075569,0.017012,0.073221,0.079061,0.038332,0.038878,0.079052,0.042967,0.034526
0.074054,0.011473,0.074886,0.075731,0.016172,0.073747,0.078893,0.037486,0.039657,0.079017,0.042054,0.035363
0.074123,0.010775,0.075348,0.075917,0.015311,0.074212,0.079256,0.036489,0.040527,0.078948,0.041111,0.036182
0.074205,0.010023,0.075832,0.076126,0.014459,0.074613,0.079267,0.035655,0.041411,0.078898,0.040136,0.037027
0.074047,0.009196,0.076409,0.076346,0.013653,0.074979,0.079464,0.034651,0.04215,0.078818,0.039202,0.037972
0.074173,0.008357,0.076926,0.076386,0.012689,0.075473,0.079483,0.03371,0.042975,0.078764,0.038321,0.038836
0.07431,0.007502,0.077399,0.076446,0.011867,0.075908,0.079464,0.032738,0.043757,0.078752,0.037392,0.039672
0.074356,0.006643,0.077879,0.076598,0.011047,0.076371,0.079511,0.031767,0.044658,0.078783,0.036468,0.040602
0.074326,0.005818,0.078369,0.076568,0.010133,0.076871,0.079369,0.030865,0.045472,0.078876,0.035533,0.041448
0.074338,0.005026,0.078841,0.076581,0.009291,0.077311,0.079481,0.029913,0.046227,0.078876,0.034675,0.042385
0.074314,0.00416,0.079296,0.076643,0.008395,0.07775,0.079417,0.028791,0.047132,0.078779,0.033557,0.043242
0.074326,0.003414,0.079752,0.076786,0.00753,0.078109,0.079401,0.027962,0.047833,0.078847,0.032723,0.044046
0.074412,0.002532,0.080276,0.076877,0.006729,0.078573,0.079382,0.026683,0.048615,0.078946,0.031663,0.044935
0.07443,0.00169,0.080701,0.076954,0.005755,0.078959,0.079076,0.025736,0.049426,0.078937,0.030633,0.0459
0.074415,0.000837,0.081088,0.076899,0.004906,0.07946,0.078955,0.024534,0.050179,0.078921,0.029579,0.046775
0.074397,-0.000035,0.081515,0.076916,0.004103,0.079876,0.079044,0.023431,0.051108,0.078823,0.028729,0.047693
0.074422,-0.000848,0.081859,0.076964,0.003133,0.080282,0.078939,0.022461,0.051962,0.07881,0.027725,0.048597
0.07443,-0.001729,0.082328,0.076947,0.002306,0.080706,0.078804,0.021377,0.052713,0.078736,0.026514,0.049381
0.07449,-0.002617,0.082737,0.076945,0.001558,0.081098,0.078589,0.020312,0.053496,0.078774,0.025472,0.050299
0.074402,-0.003458,0.083143,0.076946,0.000697,0.081476,0.07843,0.018983,0.054257,0.078701,0.024432,0.051217
0.074377,-0.004352,0.083593,0.076897,-0.000221,0.081884,0.078305,0.017969,0.05496,0.078535,0.023225,0.051992
0.074322,-0.005241,0.084081,0.076897,-0.001059,0.082256,0.077944,0.016823,0.055673,0.078428,0.022129,0.052701
0.074283,-0.006111,0.084485,0.076882,-0.001985,0.08261,0.077779,0.015636,0.056626,0.078256,0.021091,0.05358
0.07424,-0.006877,0.084883,0.076798,-0.002848,0.083171,0.077479,0.014553,0.057395,0.078135,0.019677,0.054296
0.074085,-0.007845,0.085485,0.076725,-0.003622,0.083522,0.077437,0.013279,0.058202,0.077953,0.018351,0.055102
0.074111,-0.008643,0.085879,0.076745,-0.004617,0.083829,0.077248,0.012068,0.059038,0.077746,0.017222,0.055866
