pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
0.075656,-0.067518,0.050159,0.071461,-0.07283,0.047894,0.090948,0.080488,0.028103,0.091344,0.086711,0.029242
0.076469,-0.067357,0.049551,0.072205,-0.072424,0.047376,0.091005,0.079754,0.027887,0.09136,0.086119,0.029066
0.077118,-0.067067,0.049059,0.073167,-0.072207,0.046826,0.090891,0.079019,0.027628,0.091282,0.085325,0.028893
0.077799,-0.066824,0.048583,0.07405,-0.071861,0.046269,0.090695,0.078418,0.027344,0.091357,0.084648,0.0288
0.078502,-0.066447,0.047967,0.074862,-0.071681,0.045707,0.090646,0.07777,0.027096,0.091212,0.083873,0.028569
0.079457,-0.066236,0.047518,0.075786,-0.071564,0.045127,0.09079,0.077091,0.026928,0.091277,0.083203,0.02827
0.080135,-0.065942,0.046982,0.076697,-0.071127,0.044434,0.090853,0.076306,0.026673,0.0912,0.082635,0.028048
0.081114,-0.065573,0.046448,0.077442,-0.071015,0.043809,0.090876,0.075576,0.026389,0.091143,0.081911,0.027793
0.081911,-0.065165,0.046066,0.078086,-0.070472,0.043365,0.09081,0.074826,0.026224,0.091145,0.081105,0.027501
0.082659,-0.064838,0.045506,0.078988,-0.070108,0.04289,0.090743,0.074116,0.025932,0.09099,0.080322,0.027253
0.083439,-0.064468,0.044922,0.079637,-0.06987,0.042374,0.090671,0.073394,0.02564,0.090932,0.079524,0.026912
0.084147,-0.064166,0.044445,0.08055,-0.069512,0.042066,0.090681,0.072483,0.025431,0.090877,0.078766,0.026631
0.085006,-0.063909,0.044003,0.081536,-0.069056,0.041585,0.090675,0.071775,0.025179,0.090786,0.078119,0.026304
0.085723,-0.063629,0.043544,0.08217,-0.068766,0.041105,0.090675,0.070842,0.024867,0.09089,0.07729,0.026054
0.086474,-0.063038,0.04305,0.083027,-0.068391,0.040615,0.090802,0.070141,0.024563,0.090895,0.076367,0.025727
0.087285,-0.062656,0.042635,0.08373,-0.068084,0.040223,0.090752,0.069294,0.024192,0.090833,0.075635,0.025342
0.087921,-0.062363,0.042329,0.084442,-0.067679,0.039629,0.090718,0.068467,0.023956,0.090705,0.074756,0.024958
0.088632,-0.061992,0.041782,0.08495,-0.067192,0.039344,0.090774,0.06764,0.023563,0.090628,0.07384,0.02467
0.089385,-0.061568,0.041408,0.085723,-0.066657,0.038749,0.090816,0.066665,0.02328,0.09059,0.072897,0.024322
0.090301,-0.061107,0.041029,0.086473,-0.066255,0.038326,0.090806,0.065731,0.022841,0.090518,0.071925,0.023982
0.091054,-0.060581,0.040543,0.087231,-0.065944,0.03791,0.090793,0.064898,0.022577,0.090548,0.071141,0.02378
0.091607,-0.060101,0.040096,0.087947,-0.06551,0.03747,0.09075,0.063898,0.022195,0.090644,0.070246,0.023441
0.092256,-0.059764,0.039703,0.08861,-0.06512,0.036974,0.090841,0.062941,0.021737,0.090653,0.069225,0.023116
0.09324,-0.059314,0.039328,0.089395,-0.064689,0.036767,0.090873,0.062026,0.021447,0.090637,0.068228,0.022773
0.093927,-0.058762,0.038955,0.090148,-0.064143,0.036263,0.090879,0.06103,0.021024,0.090632,0.067229,0.022369
0.094593,-0.058377,0.038603,0.090829,-0.063636,0.035876,0.091064,0.060011,0.020755,0.090611,0.066326,0.022079
0.095178,-0.057847,0.038197,0.091502,-0.063224,0.035583,0.091255,0.058932,0.020311,0.090628,0.065235,0.021627
0.095949,-0.057433,0.037881,0.092297,-0.062623,0.035069,0.091318,0.057998,0.020059,0.0907,0.064151,0.021309
0.096676,-0.056837,0.037382,0.092902,-0.061877,0.034799,0.091505,0.056847,0.019679,0.090793,0.063105,0.020878
0.097332,-0.056302,0.037,0.093572,-0.061454,0.034327,0.091527,0.05568,0.019276,0.090811,0.062019,0.02046
0.097887,-0.055872,0.03674,0.094197,-0.061001,0.034127,0.091677,0.05462,0.018878,0.091042,0.060631,0.020041
0.098575,-0.055301,0.03643,0.094972,-0.060313,0.033827,0.091865,0.053378,0.018535,0.091096,0.059566,0.019673
0.099093,-0.054788,0.035995,0.095659,-0.059882,0.033378,0.09199,0.052116,0.018051,0.091181,0.058302,0.01934
0.09999,-0.05422,0.035736,0.096332,-0.059379,0.032958,0.092046,0.050905,0.017677,0.091186,0.057235,0.018979
0.100279,-0.053677,0.035374,0.096948,-0.058901,0.032692,0.09228,0.049722,0.017268,0.091479,0.055854,0.01845
0.100804,-0.053176,0.035033,0.097402,-0.058218,0.032484,0.092417,0.048475,0.016844,0.091636,0.054725,0.017994
0.101568,-0.052557,0.034671,0.098149,-0.057815,0.032071,0.092689,0.047202,0.016427,0.091794,0.053513,0.017652
0.102339,-0.052049,0.034431,0.098859,-0.057242,0.031771,0.092848,0.045877,0.016074,0.091844,0.052127,0.017154
0.102912,-0.051442,0.033943,0.099462,-0.056591,0.031485,0.093065,0.044575,0.015667,0.09207,0.050813,0.01668
0.103527,-0.050726,0.033679,0.100034,-0.055998,0.031102,0.093275,0.043244,0.015268,0.092295,0.049465,0.016253
0.104199,-0.050104,0.03339,0.100779,-0.055403,0.030659,0.093592,0.041799,0.014809,0.092404,0.048128,0.015875
0.104802,-0.049449,0.033083,0.101475,-0.05481,0.030399,0.093829,0.040416,0.01445,0.092634,0.046597,0.015462
0.105287,-0.048833,0.032802,0.102079,-0.054257,0.030168,0.094067,0.039206,0.014082,0.092857,0.045363,0.015028
0.105892,-0.048302,0.032492,0.102966,-0.053687,0.029868,0.094415,0.037694,0.013639,0.092945,0.043965,0.014388
0.106375,-0.047394,0.032172,0.103518,-0.053034,0.029503,0.094731,0.036367,0.013288,0.093237,0.04257,0.014059
0.106879,-0.04673,0.031856,0.104093,-0.052508,0.02926,0.09501,0.034834,0.012873,0.093478,0.041252,0.013533
0.107252,-0.046134,0.031607,0.104781,-0.052025,0.029017,0.095358,0.033492,0.012591,0.093719,0.039813,0.013168
0.107709,-0.045394,0.031201,0.105566,-0.051527,0.02874,0.095715,0.031974,0.01213,0.093881,0.038195,0.012537
0.108089,-0.044708,0.030841,0.106449,-0.051116,0.028532,0.096077,0.030734,0.011791,0.094231,0.036773,0.012041
0.108541,-0.043935,0.030491,0.107282,-0.050392,0.028372,0.096481,0.029208,0.011273,0.094499,0.035259,0.011684
0.109083,-0.043344,0.030132,0.107975,-0.049743,0.028198,0.09691,0.027688,0.011048,0.094768,0.033736,0.011326
0.109198,-0.042561,0.029723,0.108776,-0.049095,0.028003,0.097289,0.026243,0.010644,0.095004,0.032361,0.01065
0.109483,-0.04181,0.029486,0.10962,-0.048407,0.02773,0.097543,0.024919,0.010261,0.095421,0.030717,0.010131
0.109395,-0.041274,0.029086,0.110149,-0.047611,0.027456,0.098013,0.023347,0.009923,0.095562,0.029368,0.009627
0.109287,-0.040577,0.028749,0.110955,-0.046897,0.027222,0.098336,0.021894,0.009498,0.096019,0.027936,0.009282
0.109616,-0.039849,0.028413,0.111571,-0.046143,0.026904,0.098736,0.020318,0.00921,0.096276,0.026456,0.008671
0.109914,-0.039238,0.028152,0.112135,-0.045435,0.026756,0.099046,0.018847,0.008766,0.09661,0.024716,0.008329
0.110008,-0.038482,0.027775,0.112597,-0.044642,0.026386,0.09953,0.01728,0.008093,0.097042,0.023275,0.007839
0.110393,-0.037963,0.027517,0.113085,-0.043932,0.026233,0.100013,0.015765,0.007682,0.097505,0.021706,0.00747
0.110645,-0.037293,0.027318,0.113493,-0.043282,0.025886,0.10049,0.014293,0.007405,0.097877,0.020243,0.00711
0.11087,-0.036512,0.027014,0.11383,-0.042405,0.025529,0.100972,0.013077,0.007129,0.098253,0.018678,0.006665
0.110957,-0.035732,0.02668,0.114382,-0.041471,0.025173,0.101541,0.011475,0.006772,0.098708,0.017319,0.0063
0.111343,-0.035231,0.026442,0.114909,-0.040839,0.024885,0.101957,0.009969,0.00648,0.098962,0.01573,0.005769
0.111564,-0.034337,0.02609,0.115282,-0.039968,0.024657,0.102587,0.00848,0.006072,0.099364,0.01394,0.005264
0.111715,-0.033626,0.025714,0.115627,-0.039247,0.024385,0.103184,0.007006,0.005761,0.099853,0.012595,0.004997
0.111695,-0.032991,0.02554,0.115875,-0.038546,0.024071,0.103665,0.005702,0.005461,0.100303,0.0111,0.004543
0.111969,-0.03223,0.025199,0.116162,-0.03771,0.023823,0.104188,0.004202,0.005312,0.100825,0.009623,0.004378
0.112186,-0.03155,0.024888,0.116397,-0.036966,0.023444,0.104874,0.002739,0.005053,0.101232,0.008009,0.003961
0.112346,-0.030794,0.024562,0.116564,-0.03622,0.02321,0.105505,0.0016,0.004867,0.101584,0.006582,0.003554
0.112462,-0.030187,0.024489,0.116652,-0.035614,0.022885,0.106149,0.000128,0.004804,0.102272,0.004884,0.00315
0.112531,-0.029433,0.024129,0.116799,-0.034801,0.022664,0.106741,-0.001386,0.004608,0.102753,0.00335,0.002655
0.112762,-0.028661,0.023859,0.116928,-0.034057,0.022432,0.107314,-0.002542,0.004431,0.103254,0.001986,0.002349
0.11261,-0.028023,0.023609,0.117026,-0.033168,0.022083,0.108192,-0.00403,0.004312,0.10379,0.000327,0.001987
0.112728,-0.027394,0.023422,0.117165,-0.032562,0.021875,0.108671,-0.005264,0.004199,0.104352,-0.001321,0.001634
0.112881,-0.026526,0.023147,0.117123,-0.031847,0.021578,0.109329,-0.00658,0.004136,0.104942,-0.002834,0.001316
0.112945,-0.025814,0.022914,0.117165,-0.03116,0.02127,0.110184,-0.007916,0.003961,0.105543,-0.004393,0.00105
0.11296,-0.025159,0.022648,0.117195,-0.030399,0.020962,0.110897,-0.009199,0.003993,0.106229,-0.005974,0.000808
0.113006,-0.024488,0.022327,0.11733,-0.029636,0.020672,0.111507,-0.01036,0.003889,0.107035,-0.007455,0.000409
0.113081,-0.02375,0.021887,0.117392,-0.029034,0.020468,0.112253,-0.011457,0.004044,0.107886,-0.008845,0.000199
0.113021,-0.02308,0.021689,0.117357,-0.028193,0.020256,0.112942,-0.012572,0.004094,0.108621,-0.010316,-0.00004
0.11297,-0.022427,0.021359,0.117315,-0.027495,0.020008,0.113695,-0.013904,0.004126,0.109344,-0.011693,-0.000248
0.112988,-0.021697,0.021227,0.117261,-0.026738,0.019811,0.114183,-0.015371,0.004222,0.110158,-0.013246,-0.000322
0.112917,-0.021019,0.020837,0.117201,-0.026117,0.019549,0.114822,-0.016486,0.0043,0.110759,-0.014799,-0.000547
0.112812,-0.020472,0.02074,0.117133,-0.025416,0.019283,0.11544,-0.017701,0.004343,0.111663,-0.016197,-0.000705
0.11273,-0.019725,0.020621,0.117193,-0.024671,0.01895,0.116,-0.018547,0.004544,0.112298,-0.017689,-0.000725
0.112891,-0.019159,0.020462,0.117065,-0.023989,0.018689,0.116568,-0.0196,0.004833,0.11315,-0.019002,-0.000759
0.11272,-0.01827,0.020282,0.116981,-0.023347,0.018497,0.117505,-0.020461,0.004997,0.11411,-0.020371,-0.000721
0.112638,-0.017527,0.02005,0.116997,-0.022634,0.018287,0.11824,-0.02128,0.005096,0.114875,-0.021972,-0.000878
0.112513,-0.016791,0.019795,0.117007,-0.022021,0.017902,0.118845,-0.021956,0.005319,0.1154,-0.023384,-0.000724
0.112348,-0.016241,0.019433,0.116794,-0.021266,0.017704,0.119447,-0.022539,0.005361,0.116879,-0.02476,-0.000474
0.112122,-0.015544,0.019085,0.116431,-0.02068,0.0174,0.120156,-0.023647,0.005506,0.117696,-0.026133,-0.000386
0.111871,-0.014664,0.018813,0.116196,-0.01984,0.017138,0.120545,-0.024558,0.005552,0.118654,-0.027375,-0.000254
0.111787,-0.014132,0.018611,0.116097,-0.019255,0.016908,0.121106,-0.025245,0.005609,0.119502,-0.028294,-0.000108
0.111517,-0.01336,0.018276,0.115919,-0.018556,0.016563,0.121644,-0.025834,0.005629,0.120322,-0.029309,0.000151
0.111394,-0.012759,0.018012,0.115652,-0.01786,0.0164,0.121807,-0.02669,0.005488,0.120944,-0.030564,0.000472
0.11122,-0.011911,0.017792,0.115453,-0.017052,0.016115,0.122518,-0.027325,0.005445,0.121836,-0.031483,0.00064
0.110964,-0.011213,0.017485,0.115295,-0.016348,0.015815,0.12296,-0.028033,0.005487,0.122393,-0.032478,0.000887
0.110703,-0.01063,0.017138,0.115092,-0.015708,0.015477,0.123331,-0.028573,0.005496,0.123191,-0.033181,0.001017
0.110414,-0.010012,0.016961,0.11485,-0.015053,0.015236,0.123821,-0.029226,0.005455,0.123392,-0.033951,0.001167
0.110214,-0.009278,0.01676,0.11459,-0.014384,0.014976,0.124351,-0.029837,0.005405,0.123912,-0.034671,0.001336
0.110029,-0.008569,0.016477,0.114327,-0.013755,0.014701,0.124806,-0.030257,0.005386,0.124409,-0.035419,0.001503
0.109691,-0.007823,0.016063,0.11406,-0.013025,0.014448,0.125306,-0.030823,0.005248,0.124903,-0.036232,0.001696
0.10935,-0.007129,0.015806,0.113698,-0.012285,0.014121,0.125703,-0.031253,0.005172,0.125328,-0.036882,0.002068
0.109053,-0.00657,0.015524,0.113503,-0.011653,0.013903,0.126046,-0.031732,0.00493,0.125801,-0.037551,0.002096
0.108823,-0.005866,0.015245,0.113242,-0.011016,0.013617,0.126797,-0.032279,0.004657,0.12614,-0.038165,0.002218
0.108467,-0.005258,0.014914,0.11285,-0.010237,0.013224,0.12743,-0.032763,0.004392,0.126736,-0.038624,0.002456
0.108066,-0.004595,0.014705,0.112501,-0.009566,0.013027,0.127721,-0.032971,0.004243,0.127184,-0.038969,0.002546
0.107746,-0.003867,0.014463,0.112116,-0.008958,0.012841,0.128294,-0.033326,0.004031,0.127542,-0.039415,0.00267
0.107464,-0.003247,0.014227,0.111906,-0.008243,0.012487,0.12871,-0.033595,0.003785,0.127945,-0.039801,0.002696
0.107083,-0.002525,0.013985,0.111731,-0.00755,0.012274,0.129195,-0.033947,0.003589,0.128509,-0.040112,0.002832
0.106805,-0.001764,0.013721,0.111313,-0.006911,0.012056,0.129596,-0.034245,0.003327,0.128975,-0.040517,0.002683
0.106473,-0.001094,0.013412,0.11087,-0.006209,0.011733,0.129805,-0.034519,0.003226,0.129375,-0.040894,0.002448
0.10606,-0.000238,0.013256,0.110561,-0.005449,0.0115,0.130255,-0.034741,0.003046,0.129649,-0.041028,0.002341
0.105653,0.000402,0.013027,0.110103,-0.004676,0.011192,0.130558,-0.034953,0.002822,0.130005,-0.041297,0.002102
0.105253,0.000945,0.012666,0.109513,-0.004036,0.010962,0.130905,-0.035133,0.002537,0.130344,-0.041593,0.001834
0.10487,0.001661,0.012317,0.109261,-0.003469,0.010664,0.131141,-0.035212,0.002314,0.130871,-0.041715,0.001438
0.104362,0.002389,0.01203,0.10892,-0.002823,0.010462,0.131537,-0.03543,0.001922,0.131063,-0.041751,0.001091
0.103965,0.003056,0.011778,0.108547,-0.001909,0.010111,0.131802,-0.035507,0.001502,0.131327,-0.041818,0.000807
0.1035,0.003739,0.011403,0.107945,-0.001305,0.009846,0.13204,-0.035557,0.001247,0.131633,-0.041843,0.000396
0.103157,0.004345,0.011321,0.107303,-0.000617,0.009576,0.132343,-0.035607,0.000868,0.131985,-0.041886,-0.000171
0.102664,0.005086,0.01106,0.10708,0.00005,0.009338,0.132584,-0.035574,0.00057,0.132318,-0.04184,-0.000575
0.102136,0.005771,0.010665,0.106419,0.000728,0.008968,0.132875,-0.035598,0.000282,0.132757,-0.041822,-0.001029
0.10173,0.006411,0.01046,0.105943,0.001494,0.008667,0.133012,-0.035581,-0.000029,0.132941,-0.041747,-0.001237
0.101213,0.007148,0.010151,0.105415,0.002095,0.008518,0.133225,-0.035514,-0.000366,0.133083,-0.041724,-0.001556
0.100558,0.007821,0.009806,0.10507,0.002815,0.008255,0.133306,-0.035446,-0.000691,0.133247,-0.041598,-0.001975
0.100048,0.008534,0.00957,0.104662,0.003616,0.007915,0.133494,-0.035292,-0.001088,0.133501,-0.041522,-0.002329
0.099517,0.009268,0.009111,0.104024,0.004263,0.007649,0.133689,-0.035145,-0.001542,0.133675,-0.041355,-0.002883
0.099007,0.009855,0.009017,0.103537,0.00494,0.00737,0.13369,-0.034973,-0.001918,0.13373,-0.040996,-0.003368
0.098576,0.010496,0.00857,0.102963,0.00554,0.007047,0.133841,-0.034723,-0.00233,0.133954,-0.040903,-0.003626
0.098057,0.011372,0.008368,0.102455,0.006303,0.006779,0.133941,-0.03442,-0.002918,0.133999,-0.040763,-0.004041
0.097549,0.011951,0.008229,0.102016,0.007018,0.006541,0.133958,-0.03416,-0.003463,0.134138,-0.040499,-0.004584
0.096936,0.01265,0.007962,0.101345,0.00782,0.006193,0.13402,-0.033874,-0.003896,0.134163,-0.040167,-0.004924
0.096361,0.013306,0.007534,0.100675,0.008512,0.005826,0.134061,-0.03359,-0.00432,0.134237,-0.039789,-0.005346
0.095731,0.013979,0.007301,0.100176,0.009198,0.005549,0.134061,-0.03319,-0.004826,0.134364,-0.039492,-0.005699
0.095025,0.01476,0.007127,0.099608,0.00981,0.005262,0.133955,-0.032845,-0.005248,0.134418,-0.039037,-0.006126
0.094574,0.015273,0.006886,0.0988,0.010472,0.004983,0.133846,-0.032476,-0.005691,0.134436,-0.038697,-0.006481
0.09407,0.015989,0.006508,0.098351,0.011177,0.004614,0.133799,-0.032158,-0.006255,0.13439,-0.038412,-0.006775
0.093435,0.016678,0.006556,0.097916,0.011777,0.004305,0.133723,-0.031722,-0.006685,0.134397,-0.038053,-0.007147
0.092672,0.017327,0.00616,0.097369,0.012558,0.003938,0.133632,-0.031284,-0.007188,0.134377,-0.03749,-0.007605
0.092196,0.018063,0.00601,0.096592,0.013208,0.003661,0.133426,-0.030905,-0.007498,0.134302,-0.036995,-0.007959
0.091468,0.018625,0.005742,0.095975,0.01384,0.003294,0.133251,-0.030433,-0.007811,0.1343,-0.036556,-0.008323
0.091096,0.0194,0.005509,0.095238,0.014649,0.002883,0.133028,-0.029794,-0.008343,0.134248,-0.036122,-0.008685
0.090367,0.019869,0.005361,0.09463,0.01531,0.002585,0.132818,-0.029047,-0.008839,0.134097,-0.035399,-0.009181
0.089723,0.020514,0.005178,0.093964,0.015943,0.002197,0.132586,-0.028566,-0.009265,0.134008,-0.034832,-0.009664
0.089099,0.021069,0.00498,0.093241,0.016596,0.001779,0.132423,-0.027967,-0.009701,0.133836,-0.03426,-0.010059
0.088348,0.021678,0.004909,0.092476,0.017244,0.001383,0.132087,-0.027329,-0.010075,0.133691,-0.033495,-0.010367
0.087688,0.022209,0.004777,0.091608,0.018026,0.000977,0.131968,-0.026722,-0.010558,0.133362,-0.032851,-0.010784
0.087073,0.022792,0.004635,0.091039,0.018781,0.000591,0.131609,-0.026149,-0.011004,0.133086,-0.03227,-0.011118
0.08655,0.023374,0.004527,0.090108,0.01939,0.000258,0.13119,-0.025441,-0.011335,0.132898,-0.031552,-0.01174
0.08595,0.023999,0.004376,0.089348,0.020088,-0.000219,0.130915,-0.024676,-0.011676,0.132645,-0.030893,-0.012184
0.085334,0.024488,0.004239,0.088759,0.020783,-0.000509,0.13045,-0.023822,-0.012097,0.132425,-0.030181,-0.012493
0.084818,0.025148,0.004155,0.087909,0.02164,-0.000782,0.130198,-0.02317,-0.012495,0.132169,-0.02947,-0.012908
0.084218,0.025683,0.00408,0.087242,0.02228,-0.000992,0.129862,-0.022459,-0.012901,0.13176,-0.028672,-0.013364
0.083556,0.026219,0.004073,0.086416,0.022882,-0.001249,0.129443,-0.021695,-0.013377,0.131353,-0.027748,-0.013757
0.082914,0.026803,0.003883,0.085449,0.023614,-0.001625,0.128971,-0.020897,-0.013736,0.130982,-0.026994,-0.014194
0.082298,0.027518,0.003758,0.0848,0.024155,-0.001702,0.128505,-0.020092,-0.014154,0.130549,-0.026166,-0.014531
0.081732,0.027985,0.00367,0.084072,0.02473,-0.001902,0.128084,-0.019198,-0.01466,0.130068,-0.025339,-0.014986
0.081096,0.02839,0.003716,0.083283,0.025465,-0.00221,0.127675,-0.018304,-0.015005,0.129643,-0.024506,-0.015289
0.081127,0.028799,0.003772,0.082582,0.026081,-0.002266,0.127119,-0.017448,-0.015314,0.129132,-0.023593,-0.015706
0.080628,0.029271,0.00359,0.081717,0.026584,-0.002477,0.126409,-0.016603,-0.015746,0.128532,-0.0228,-0.0161
0.080122,0.02977,0.00354,0.081139,0.027017,-0.002528,0.12614,-0.015774,-0.016106,0.128108,-0.021948,-0.016512
0.07951,0.030311,0.00343,0.0803,0.027637,-0.002678,0.125572,-0.014703,-0.016552,0.127698,-0.020944,-0.017015
0.078986,0.030813,0.003347,0.079542,0.028196,-0.002734,0.124932,-0.013837,-0.016929,0.127187,-0.019846,-0.017357
0.078441,0.031424,0.003286,0.078858,0.028731,-0.002776,0.124397,-0.012939,-0.017201,0.126533,-0.018799,-0.017712
0.077812,0.03158,0.003227,0.078058,0.029313,-0.002931,0.123642,-0.011941,-0.017702,0.126193,-0.017963,-0.018182
0.077281,0.032164,0.003171,0.077451,0.029673,-0.003023,0.123125,-0.011203,-0.01799,0.125719,-0.017031,-0.018542
0.076787,0.032538,0.003229,0.076762,0.030212,-0.00302,0.12255,-0.010072,-0.01845,0.125071,-0.015976,-0.018933
0.076337,0.032885,0.003163,0.076116,0.030646,-0.003026,0.121803,-0.009087,-0.018703,0.124479,-0.014899,-0.019466
0.075838,0.033327,0.003215,0.075432,0.031142,-0.003009,0.120956,-0.008121,-0.019138,0.123938,-0.01391,-0.019881
0.075262,0.033734,0.003175,0.074643,0.031663,-0.003012,0.120095,-0.007085,-0.01947,0.123346,-0.012787,-0.020133
0.07481,0.034058,0.00317,0.074128,0.032162,-0.00303,0.11927,-0.00614,-0.019709,0.122755,-0.011756,-0.02052
0.074235,0.034443,0.003158,0.073532,0.032581,-0.003042,0.118532,-0.005319,-0.019955,0.122199,-0.010693,-0.020995
