pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
0.002763,0.000956,0.003349,0.003201,0.000692,0.002813,0.006259,-0.001402,0.000458,0.006696,-0.00192,0.000192
0.002751,0.00096,0.00336,0.003198,0.000702,0.002826,0.00626,-0.001398,0.000458,0.006667,-0.001907,0.000202
0.002749,0.000962,0.003363,0.003191,0.000711,0.00284,0.006246,-0.001394,0.000465,0.006657,-0.001896,0.000206
0.002747,0.000964,0.003372,0.003187,0.000723,0.002847,0.006226,-0.001382,0.000472,0.006647,-0.001887,0.000213
0.002742,0.000975,0.003385,0.003187,0.000729,0.002851,0.006204,-0.00137,0.000476,0.006644,-0.001875,0.000219
0.002741,0.000987,0.003393,0.003184,0.000732,0.002858,0.006195,-0.001357,0.000482,0.006625,-0.001846,0.000234
0.002732,0.000999,0.003409,0.00318,0.000738,0.002869,0.006183,-0.001347,0.000498,0.006612,-0.001834,0.00025
0.002724,0.001008,0.003428,0.00318,0.000747,0.002876,0.006167,-0.001323,0.000515,0.006595,-0.001825,0.000256
0.002711,0.00101,0.003434,0.00318,0.000754,0.002887,0.006159,-0.001307,0.000524,0.006581,-0.001806,0.00027
0.002701,0.001012,0.003437,0.003175,0.000759,0.002898,0.006152,-0.001297,0.000532,0.00657,-0.001797,0.000276
0.002699,0.001017,0.003441,0.003164,0.000775,0.002912,0.006138,-0.001285,0.000539,0.006558,-0.001789,0.00029
0.002697,0.001021,0.003451,0.00316,0.000781,0.002928,0.00612,-0.001276,0.000546,0.006554,-0.001788,0.00029
0.002696,0.001026,0.003462,0.00315,0.000792,0.002942,0.006102,-0.001266,0.000556,0.006544,-0.001783,0.000291
0.002694,0.001031,0.003471,0.003145,0.000795,0.002948,0.006095,-0.001259,0.000563,0.006535,-0.001774,0.000304
0.002693,0.001042,0.003486,0.003146,0.000795,0.002952,0.006086,-0.001246,0.000572,0.006515,-0.001731,0.000325
0.002685,0.001048,0.003495,0.003149,0.000798,0.002961,0.006074,-0.001232,0.000584,0.006497,-0.001713,0.000331
0.002685,0.001051,0.003499,0.003147,0.000803,0.002972,0.006056,-0.001216,0.000597,0.006484,-0.001699,0.000336
0.00268,0.001056,0.003508,0.003143,0.000813,0.002981,0.006041,-0.001197,0.000602,0.00647,-0.001688,0.000346
0.002668,0.001061,0.003515,0.003133,0.000819,0.002992,0.006026,-0.001184,0.000614,0.006455,-0.001678,0.000357
0.002656,0.001065,0.003532,0.003123,0.000825,0.003002,0.006017,-0.001183,0.000625,0.006443,-0.001667,0.000365
0.002655,0.001071,0.003544,0.003118,0.000832,0.003013,0.006008,-0.00117,0.000627,0.006437,-0.001659,0.000368
0.002654,0.001077,0.003553,0.003107,0.000859,0.003019,0.005996,-0.001158,0.000633,0.006429,-0.001642,0.000377
0.002648,0.001084,0.003559,0.003108,0.000865,0.003028,0.005982,-0.001144,0.000641,0.006417,-0.001625,0.000382
0.00264,0.001089,0.003562,0.003113,0.000879,0.003037,0.005968,-0.00113,0.000655,0.006401,-0.001614,0.000396
0.002633,0.001094,0.003567,0.003104,0.000889,0.003041,0.005952,-0.001119,0.000669,0.006385,-0.001605,0.000407
0.002626,0.001101,0.003578,0.003096,0.000894,0.003052,0.005935,-0.001101,0.000679,0.006368,-0.001593,0.000414
0.002616,0.001113,0.003598,0.00309,0.000903,0.003069,0.005923,-0.00109,0.00069,0.006345,-0.001583,0.000424
0.002607,0.001118,0.003614,0.003081,0.000907,0.003076,0.005916,-0.001076,0.000696,0.006333,-0.001572,0.000434
0.002598,0.001122,0.00363,0.003077,0.000914,0.003086,0.005905,-0.001066,0.0007,0.006327,-0.001557,0.000442
0.002596,0.001128,0.003641,0.003076,0.000921,0.003097,0.005896,-0.001057,0.000708,0.00632,-0.001543,0.000448
0.002597,0.001133,0.003645,0.003075,0.000928,0.003104,0.005876,-0.001047,0.00072,0.006305,-0.001533,0.000462
0.002593,0.001133,0.003651,0.003073,0.000935,0.00311,0.00586,-0.001031,0.000729,0.00629,-0.001517,0.000472
0.002591,0.001147,0.003659,0.003073,0.000947,0.003119,0.005845,-0.001021,0.00074,0.006269,-0.001507,0.000483
0.00259,0.001148,0.003662,0.003062,0.000952,0.003132,0.005829,-0.001009,0.00075,0.006257,-0.001496,0.000486
0.002589,0.001149,0.003677,0.003052,0.000961,0.003144,0.005816,-0.000993,0.000759,0.006242,-0.001482,0.000499
0.002587,0.001158,0.00369,0.003046,0.000963,0.003159,0.005807,-0.000978,0.000769,0.006229,-0.001469,0.000512
0.002579,0.001167,0.003702,0.003035,0.000969,0.003174,0.005791,-0.000962,0.000784,0.006219,-0.001454,0.000525
0.002569,0.001167,0.003713,0.003028,0.000977,0.003186,0.005775,-0.000954,0.000794,0.006209,-0.001448,0.000528
0.002565,0.001173,0.003722,0.003028,0.000982,0.003192,0.005762,-0.000944,0.000798,0.006196,-0.001436,0.000539
0.002566,0.001174,0.003728,0.003026,0.000989,0.003197,0.005754,-0.000932,0.000803,0.006184,-0.001427,0.000546
0.002564,0.001175,0.003733,0.003024,0.000995,0.0032,0.005744,-0.00092,0.000814,0.00617,-0.001411,0.000557
0.00256,0.001185,0.003742,0.003024,0.000999,0.003207,0.005729,-0.000905,0.000824,0.006152,-0.001395,0.000568
