pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z,pt3_X,pt3_Y,pt3_Z,pt4_X,pt4_Y,pt4_Z
0.072901,0.086186,-0.002573,0.073973,0.089973,-0.007784,0.08693,0.068354,-0.024599,0.092731,0.067906,-0.028149
0.072922,0.086047,-0.002366,0.073955,0.089866,-0.007674,0.086865,0.06842,-0.024592,0.092552,0.067931,-0.02799
0.072879,0.085995,-0.002311,0.073975,0.089788,-0.007568,0.086873,0.068363,-0.024353,0.092529,0.067933,-0.028002
0.072885,0.085957,-0.002225,0.07397,0.089701,-0.007433,0.086869,0.068363,-0.024365,0.092451,0.067869,-0.027896
0.072848,0.085778,-0.002021,0.074003,0.089625,-0.007314,0.086863,0.068362,-0.024248,0.092448,0.067781,-0.027844
0.072849,0.085723,-0.001995,0.073972,0.089482,-0.007211,0.086762,0.068347,-0.024108,0.092469,0.067785,-0.027778
0.072746,0.085605,-0.001853,0.073997,0.089391,-0.007105,0.086755,0.068346,-0.024066,0.092449,0.06779,-0.027745
0.072656,0.085522,-0.001752,0.073985,0.089375,-0.007008,0.086746,0.068372,-0.023901,0.09244,0.067624,-0.027694
0.072612,0.085454,-0.001635,0.074009,0.089214,-0.006874,0.086744,0.068358,-0.023879,0.092395,0.067618,-0.027576
0.072586,0.085385,-0.001534,0.073876,0.089094,-0.006741,0.086698,0.068314,-0.023734,0.092308,0.067585,-0.027511
0.07259,0.085279,-0.001424,0.073893,0.089015,-0.006656,0.086693,0.068314,-0.023764,0.092254,0.067599,-0.027458
0.072547,0.085195,-0.001344,0.073864,0.088979,-0.006607,0.086563,0.068282,-0.023642,0.092241,0.06769,-0.02745
0.07249,0.085102,-0.0012,0.073788,0.088958,-0.006474,0.086565,0.068282,-0.023615,0.092171,0.067656,-0.027412
0.07254,0.085069,-0.001159,0.073769,0.088887,-0.00638,0.086564,0.068296,-0.023609,0.092125,0.067544,-0.027324
0.072545,0.084969,-0.001049,0.073799,0.088764,-0.006195,0.086556,0.068281,-0.023528,0.092033,0.067568,-0.027224
0.072495,0.084992,-0.001052,0.073778,0.088712,-0.0062,0.086482,0.068278,-0.023392,0.091983,0.067562,-0.027172
0.072471,0.084853,-0.00088,0.073688,0.088653,-0.006144,0.08643,0.068168,-0.02337,0.091931,0.06759,-0.02709
0.072429,0.084791,-0.000787,0.073569,0.088556,-0.006079,0.086356,0.068178,-0.023242,0.091904,0.067596,-0.026989
0.072469,0.084719,-0.000625,0.073581,0.088515,-0.005928,0.086358,0.068177,-0.023153,0.091789,0.067604,-0.026936
0.07241,0.084553,-0.000541,0.073561,0.088418,-0.005815,0.086259,0.068163,-0.023142,0.091813,0.067486,-0.026793
0.072413,0.08451,-0.000424,0.073477,0.088373,-0.005718,0.086279,0.068107,-0.023029,0.091813,0.067481,-0.026784
0.072375,0.084373,-0.00028,0.073557,0.088264,-0.005619,0.086274,0.068091,-0.022792,0.091765,0.067373,-0.026652
0.072357,0.084322,-0.000178,0.073486,0.088211,-0.005504,0.0862,0.068087,-0.022641,0.0917,0.067375,-0.026601
0.072317,0.084276,-0.000128,0.073476,0.088143,-0.00541,0.086209,0.068279,-0.022641,0.091686,0.067384,-0.026519
0.072304,0.084153,-0.000062,0.073376,0.088025,-0.005262,0.086128,0.068275,-0.022535,0.091549,0.067407,-0.026407
0.072247,0.08399,0.000113,0.073468,0.087933,-0.005182,0.086128,0.068273,-0.022313,0.091547,0.067418,-0.026393
0.072177,0.083944,0.000166,0.073387,0.087819,-0.005053,0.086138,0.068259,-0.022277,0.091527,0.067295,-0.026292
0.072033,0.08385,0.000278,0.073363,0.087732,-0.004942,0.08603,0.068255,-0.022165,0.091501,0.067294,-0.026267
0.071962,0.083856,0.000313,0.073392,0.087671,-0.004835,0.086028,0.06835,-0.02212,0.091465,0.06719,-0.026162
0.071883,0.083776,0.000411,0.073358,0.087618,-0.004718,0.085997,0.068199,-0.021999,0.091422,0.067245,-0.026009
0.071896,0.083704,0.000469,0.073384,0.087557,-0.004617,0.085938,0.068196,-0.021923,0.091393,0.067253,-0.025972
0.071891,0.083629,0.000622,0.073375,0.087468,-0.00451,0.085933,0.068195,-0.021872,0.091299,0.067252,-0.025833
0.071929,0.083496,0.000726,0.073415,0.087344,-0.004391,0.085931,0.068195,-0.021884,0.091217,0.067267,-0.025739
0.071932,0.083428,0.000786,0.073382,0.087259,-0.004289,0.085753,0.068164,-0.021803,0.091217,0.067267,-0.025739
0.07199,0.083329,0.000895,0.07343,0.087213,-0.004182,0.085745,0.068163,-0.021679,0.091168,0.067216,-0.025557
0.071985,0.08321,0.001014,0.07327,0.087112,-0.004061,0.085816,0.068136,-0.021646,0.091168,0.067193,-0.025534
0.071926,0.083108,0.001128,0.073203,0.087057,-0.004005,0.085791,0.068092,-0.021398,0.09109,0.067197,-0.025409
0.071885,0.083036,0.00126,0.073176,0.086992,-0.003905,0.085695,0.068184,-0.021382,0.091026,0.06717,-0.025329
0.07185,0.082986,0.00137,0.07322,0.086837,-0.003784,0.085686,0.068121,-0.021279,0.090933,0.067123,-0.025231
0.07177,0.082952,0.00142,0.07318,0.086764,-0.003806,0.085604,0.068253,-0.021172,0.090896,0.0671,-0.025162
0.071771,0.082967,0.001508,0.073215,0.086705,-0.003716,0.08564,0.068133,-0.021049,0.090896,0.0671,-0.025105
0.071767,0.082798,0.001626,0.073092,0.086621,-0.003616,0.085526,0.068176,-0.020971,0.090834,0.067106,-0.024999
0.071772,0.08277,0.001708,0.073109,0.086529,-0.003609,0.085445,0.068265,-0.020877,0.090832,0.067088,-0.024954
0.071709,0.082608,0.001802,0.073102,0.08646,-0.003547,0.085372,0.068215,-0.020696,0.090771,0.066996,-0.024827
0.071669,0.082556,0.001878,0.073089,0.08638,-0.003495,0.085366,0.068214,-0.020649,0.090769,0.066957,-0.024775
0.071618,0.082519,0.00191,0.072977,0.086323,-0.003401,0.085368,0.068199,-0.020652,0.090721,0.066916,-0.024661
0.071557,0.082364,0.002035,0.072983,0.086235,-0.003238,0.085273,0.068135,-0.020453,0.090719,0.066915,-0.024619
0.071601,0.082318,0.002122,0.072976,0.086125,-0.003043,0.08527,0.068074,-0.020408,0.090662,0.066846,-0.024435
0.071606,0.082295,0.002185,0.072977,0.086059,-0.002877,0.085202,0.068055,-0.020283,0.090608,0.066861,-0.024316
0.071526,0.082274,0.002261,0.072962,0.085921,-0.002791,0.08518,0.067961,-0.020192,0.090605,0.066863,-0.024264
0.071531,0.082137,0.00241,0.073008,0.085898,-0.002739,0.085204,0.067962,-0.020146,0.090567,0.066873,-0.024148
0.071603,0.08202,0.002509,0.073017,0.085805,-0.002681,0.085097,0.067929,-0.020044,0.090476,0.066877,-0.024088
0.071539,0.081958,0.002627,0.073017,0.085646,-0.002595,0.085096,0.06793,-0.020085,0.09042,0.066882,-0.024104
0.071529,0.081909,0.002736,0.0729,0.085617,-0.002512,0.085049,0.067866,-0.019948,0.0904,0.066847,-0.023979
0.071509,0.08179,0.002858,0.072786,0.085584,-0.002405,0.085039,0.067864,-0.019792,0.090378,0.066853,-0.023871
0.071583,0.081707,0.00298,0.07276,0.085482,-0.002299,0.084943,0.06777,-0.019676,0.090314,0.06678,-0.023824
0.071557,0.08161,0.003049,0.072804,0.08543,-0.002209,0.084925,0.067876,-0.019681,0.090301,0.066765,-0.023717
0.071518,0.081512,0.003153,0.072782,0.085404,-0.002139,0.084843,0.067917,-0.019464,0.090262,0.066729,-0.023612
0.071472,0.081376,0.003268,0.07282,0.085321,-0.001997,0.084779,0.067915,-0.019406,0.090217,0.066783,-0.023538
0.07146,0.081361,0.003297,0.072794,0.085188,-0.001879,0.084737,0.068003,-0.019275,0.09019,0.066777,-0.023437
0.071359,0.081195,0.003497,0.072823,0.085093,-0.001762,0.08472,0.067881,-0.019208,0.090143,0.066679,-0.02331
0.071346,0.081164,0.003533,0.072806,0.08497,-0.001651,0.084639,0.067923,-0.019151,0.090052,0.06668,-0.023211
0.071381,0.081094,0.003649,0.072849,0.084966,-0.001585,0.084573,0.067952,-0.019161,0.089981,0.066698,-0.023146
0.071382,0.081009,0.00368,0.072704,0.084892,-0.001485,0.084548,0.067904,-0.018937,0.089911,0.066593,-0.023081
0.071291,0.080951,0.003781,0.072606,0.084761,-0.001351,0.084527,0.067964,-0.018914,0.089908,0.066603,-0.022956
0.071159,0.080904,0.003896,0.072702,0.084646,-0.001242,0.084521,0.067978,-0.018799,0.089799,0.066616,-0.022904
0.071192,0.080826,0.004016,0.072623,0.084565,-0.00116,0.084308,0.067845,-0.018707,0.089796,0.066644,-0.022811
0.071113,0.080718,0.004111,0.072585,0.084535,-0.001045,0.084237,0.067842,-0.018682,0.089801,0.066699,-0.022655
0.071089,0.080546,0.004196,0.072627,0.084385,-0.000954,0.084169,0.067759,-0.018531,0.089802,0.066616,-0.022665
0.071053,0.08049,0.004316,0.07259,0.084316,-0.000819,0.084168,0.067759,-0.018462,0.089681,0.066615,-0.022552
0.071111,0.080458,0.004362,0.072643,0.084186,-0.000727,0.084231,0.06776,-0.018331,0.089668,0.0667,-0.022481
0.071172,0.080354,0.004476,0.072648,0.084099,-0.000688,0.084172,0.067774,-0.018212,0.089568,0.06657,-0.022298
0.071093,0.080232,0.004583,0.07264,0.084023,-0.000679,0.084143,0.06766,-0.018072,0.089558,0.066525,-0.022249
0.071083,0.080151,0.004673,0.072644,0.083964,-0.00062,0.084061,0.067656,-0.01797,0.089534,0.066506,-0.022247
0.071172,0.080061,0.00477,0.072646,0.083855,-0.000504,0.084006,0.067561,-0.017953,0.08946,0.066487,-0.022031
0.071133,0.079976,0.004869,0.072538,0.083796,-0.000421,0.083984,0.067559,-0.017825,0.089455,0.06643,-0.021936
0.071109,0.079926,0.004976,0.072627,0.083684,-0.000301,0.083915,0.067556,-0.017722,0.089449,0.06647,-0.021783
0.071113,0.07986,0.005056,0.072677,0.083615,-0.000212,0.083816,0.06749,-0.017699,0.089315,0.066485,-0.021689
0.071034,0.079787,0.005139,0.07253,0.083512,-0.000087,0.083748,0.067473,-0.01756,0.08933,0.066476,-0.021655
0.070986,0.079727,0.005251,0.072448,0.083322,0.000068,0.083648,0.067502,-0.017463,0.089288,0.066482,-0.02154
0.070987,0.079672,0.005282,0.072418,0.083229,0.000173,0.083645,0.067501,-0.017349,0.089213,0.066415,-0.021434
0.070979,0.079603,0.00538,0.072572,0.08324,0.000272,0.083626,0.067469,-0.017265,0.089188,0.066386,-0.021386
0.070945,0.079512,0.005522,0.072435,0.083109,0.000437,0.083549,0.067482,-0.017229,0.089118,0.0664,-0.021317
0.070945,0.079477,0.005547,0.07247,0.08302,0.000506,0.083486,0.067495,-0.017192,0.089065,0.066374,-0.0212
0.070937,0.079445,0.005636,0.072441,0.083032,0.000582,0.083398,0.067492,-0.017063,0.089067,0.066348,-0.02112
0.070864,0.079412,0.00572,0.072468,0.082956,0.000716,0.0834,0.067444,-0.016898,0.088948,0.066326,-0.020921
0.070672,0.079389,0.005765,0.072444,0.082833,0.000788,0.083395,0.067443,-0.016769,0.088926,0.066338,-0.020812
0.070676,0.079296,0.005869,0.072465,0.082686,0.00081,0.083395,0.067442,-0.016612,0.088884,0.066336,-0.020713
0.070733,0.079169,0.006042,0.072475,0.08261,0.000937,0.083393,0.067362,-0.016478,0.088827,0.066334,-0.020665
0.070735,0.079037,0.006102,0.072357,0.082582,0.00102,0.08332,0.067359,-0.016409,0.088832,0.066302,-0.020504
0.070707,0.078914,0.006197,0.072333,0.082521,0.00107,0.083249,0.067355,-0.016275,0.088734,0.06621,-0.020406
0.070727,0.078831,0.006329,0.072371,0.082385,0.001191,0.083259,0.067355,-0.016201,0.088676,0.066221,-0.020346
0.070715,0.078714,0.006396,0.072377,0.082317,0.001283,0.08325,0.067338,-0.016143,0.088644,0.066239,-0.02017
0.070683,0.078631,0.006432,0.072464,0.082201,0.001421,0.083142,0.067287,-0.016001,0.088578,0.066251,-0.020072
0.070693,0.078486,0.006561,0.072258,0.08213,0.001516,0.083126,0.067402,-0.015866,0.088524,0.066253,-0.020028
0.070728,0.078379,0.006599,0.072339,0.082106,0.001594,0.08313,0.067218,-0.015766,0.088477,0.066267,-0.01986
0.07065,0.078334,0.006669,0.072276,0.082098,0.001678,0.083105,0.067217,-0.015629,0.088425,0.066239,-0.019797
0.070691,0.078209,0.006856,0.072255,0.081984,0.001799,0.082937,0.067146,-0.015538,0.088283,0.066182,-0.019734
0.070745,0.078097,0.006979,0.072289,0.081916,0.00185,0.082923,0.067179,-0.015505,0.088282,0.066133,-0.019638
0.070749,0.077993,0.00703,0.072299,0.081751,0.001997,0.082916,0.067245,-0.01537,0.08824,0.066075,-0.019575
0.070754,0.077877,0.007151,0.072266,0.081638,0.002124,0.082809,0.067191,-0.015276,0.088234,0.066039,-0.019354
0.070677,0.077826,0.007245,0.072303,0.081453,0.002254,0.082807,0.067107,-0.015143,0.088155,0.065982,-0.019251
0.070681,0.077726,0.007333,0.072163,0.08142,0.002351,0.08288,0.06699,-0.01506,0.088159,0.065984,-0.019169
0.070684,0.077653,0.007425,0.072199,0.081388,0.002423,0.082939,0.066991,-0.014898,0.087998,0.066007,-0.019082
0.070592,0.077645,0.007525,0.07229,0.081219,0.002514,0.082911,0.066971,-0.014726,0.087997,0.066014,-0.019027
0.070594,0.077544,0.007573,0.072189,0.08117,0.002531,0.082813,0.067,-0.014554,0.087932,0.066007,-0.018866
0.070599,0.077445,0.007698,0.072071,0.081135,0.002577,0.082796,0.066999,-0.014491,0.087827,0.066057,-0.018778
0.070493,0.077376,0.007805,0.072069,0.081063,0.002614,0.082746,0.066996,-0.014311,0.087786,0.066058,-0.018721
0.070513,0.077344,0.007894,0.072068,0.081016,0.002712,0.082728,0.066995,-0.014222,0.087682,0.066054,-0.018696
0.070597,0.077265,0.008005,0.07208,0.080853,0.002978,0.082645,0.066992,-0.014055,0.087605,0.066022,-0.018578
0.070567,0.077245,0.00807,0.072059,0.080803,0.00305,0.082678,0.066943,-0.013988,0.087495,0.066035,-0.018462
0.070571,0.077168,0.008147,0.072074,0.08069,0.003183,0.082602,0.066874,-0.013847,0.087492,0.066064,-0.018383
0.070526,0.077047,0.008242,0.072109,0.080539,0.003317,0.082603,0.066689,-0.01374,0.087433,0.065966,-0.018239
0.07053,0.076944,0.008311,0.072078,0.08052,0.003404,0.082545,0.066669,-0.013578,0.087342,0.066044,-0.018143
0.070487,0.076878,0.008396,0.072105,0.08037,0.003535,0.082506,0.066768,-0.013484,0.087304,0.065993,-0.018116
0.070399,0.076728,0.008588,0.072069,0.080207,0.003638,0.082507,0.066767,-0.013342,0.087197,0.065972,-0.017986
0.070383,0.076704,0.008598,0.071984,0.080132,0.003545,0.082409,0.066831,-0.013235,0.08715,0.066018,-0.017897
0.070292,0.07661,0.008708,0.071892,0.08014,0.003709,0.082336,0.066845,-0.013101,0.087113,0.065975,-0.017764
0.070297,0.07649,0.008806,0.071982,0.08015,0.003716,0.082329,0.066794,-0.013008,0.087039,0.065964,-0.017618
0.070304,0.076313,0.008878,0.071898,0.080041,0.003852,0.082328,0.066809,-0.012835,0.086965,0.065965,-0.017554
0.070245,0.076158,0.009011,0.071873,0.079953,0.003986,0.082267,0.066791,-0.012762,0.086981,0.065962,-0.017488
0.070362,0.076033,0.00909,0.071898,0.079835,0.004103,0.082205,0.066606,-0.012617,0.086885,0.065877,-0.017382
0.07035,0.075974,0.009188,0.071874,0.079792,0.004196,0.082088,0.066701,-0.012509,0.086833,0.065886,-0.017312
0.070259,0.075897,0.009293,0.071915,0.079701,0.004308,0.082004,0.066599,-0.012334,0.086783,0.065867,-0.017194
0.07025,0.075742,0.009442,0.071776,0.079583,0.004435,0.082014,0.066598,-0.012232,0.086785,0.065843,-0.017005
0.070238,0.075723,0.009518,0.0718,0.079577,0.004507,0.081873,0.066527,-0.01211,0.086688,0.065869,-0.016931
0.070208,0.075651,0.009554,0.07189,0.079449,0.00464,0.081901,0.066999,-0.011898,0.08662,0.065838,-0.016777
0.070179,0.075606,0.009657,0.071809,0.079389,0.004706,0.081902,0.066933,-0.011795,0.086486,0.065771,-0.016652
0.070195,0.075588,0.009693,0.071895,0.079265,0.004843,0.08176,0.066872,-0.011735,0.086435,0.065797,-0.016588
0.070199,0.075516,0.009777,0.071814,0.079211,0.004946,0.081849,0.066875,-0.011504,0.086358,0.065859,-0.016391
0.070141,0.075425,0.009891,0.071789,0.079089,0.005017,0.081762,0.06688,-0.01146,0.08632,0.065729,-0.016318
0.070175,0.075374,0.009953,0.071835,0.078967,0.00514,0.081794,0.066895,-0.011296,0.086294,0.065712,-0.01621
0.070148,0.075287,0.010094,0.07193,0.078795,0.005232,0.081772,0.066895,-0.011238,0.086181,0.065718,-0.01607
0.070152,0.075162,0.010189,0.07184,0.078725,0.005244,0.081674,0.066871,-0.010966,0.08618,0.065672,-0.016028
0.070157,0.075079,0.010297,0.071707,0.078604,0.005297,0.081538,0.066861,-0.010839,0.086116,0.065698,-0.015923
0.070161,0.075039,0.010382,0.071812,0.078482,0.005354,0.081537,0.066862,-0.010791,0.086075,0.065696,-0.015847
0.070136,0.074957,0.010498,0.071711,0.07846,0.005357,0.081674,0.066836,-0.010761,0.086002,0.06574,-0.015649
0.070141,0.074799,0.010592,0.071846,0.078379,0.005485,0.081645,0.066798,-0.010574,0.085932,0.065695,-0.015471
